Punto,Lat,Lon
CONSULTORIO Y FARMACIA BLANISA,25.69390697,-100.4912499
CONTROL OPERATIVO MEDICO,25.68692604,-100.3487664
CORPOMED,25.68719298,-100.3500285
CORPORATIVO PUREX,25.68574425,-100.3208645
CREMAS NATURISTAS,25.77738753,-100.3179311
DERMA,25.65505194,-100.3614964
DERMIZ FARMACIA DERMATOLOGICA,25.69103272,-100.2503745
DEXA,25.67103503,-100.3961488
DIMESA,25.67237853,-100.3680033
DOCTOR SUPPLY,25.71032256,-100.3541255
DR FARMACIAS,25.66803598,-100.3112231
DROGUERIA VIDA Y PIEL,25.67309727,-100.345846
DROGUERIA Y FARMACIA PLAZA,25.75578881,-100.290091
ECO FARMACIA,25.7237231,-100.2738448
EF EQUILIBRIO FARMACEUTICO SA DE CV,25.75341932,-100.2712655
EF EQUILIBRIO FARMACEUTICO SA DE CV,25.64679035,-100.0975342
EF EQUILIBRIO FARMACEUTICOS SA DE CV,25.68399325,-100.4426404
EL ALMACEN DE FARMACIA,25.67959216,-100.2471948
ELITE FITNESS,25.71988065,-100.3863741
EQUILIBRIO FARMACEUTICO,25.64652156,-100.0975481
ESPECIAL MEDIC FARMACIA DE ALTA ESPECIALIDAD,25.6878327,-100.3505194
ESSENTIAL ENTERPRISES,25.66720651,-100.3467168
F A APODACA HUINALA,25.76288323,-100.193982
F A ARTEAGA GUADALUPE,25.6765531,-100.267062
F A BENITO JUAREZ,25.64783513,-100.0994599
F A ELOY CAVAZOS,25.65208788,-100.2005294
F A MONTERREY OTE CALZADA DEL VALLE,25.65714115,-100.3687596
F A MONTERREY OTE CALZADA SAN PEDRO,25.66237448,-100.3689204
F A MONTERREY OTE CARRETERA NACIONAL,25.56953171,-100.2415874
F A MONTERREY OTE CUAUHTÉMOC,25.68250734,-100.4415257
F A MONTERREY OTE CUMBRES DE LOS ALPES,25.72998316,-100.3951276
F A MONTERREY OTE ENRIQUE LIVAS,25.69132422,-100.354752
F A MONTERREY OTE GALERIAS,25.68361088,-100.3558549
F A MONTERREY OTE GARZA SADA SUR,25.60763989,-100.2697003
F A MONTERREY OTE HOSPITAL,25.68774007,-100.3465583
F A MONTERREY OTE HUMBERTO LOBO,25.66499072,-100.3810136
F A MONTERREY OTE JERONIMO SILLER,25.63732241,-100.3631254
F A MONTERREY OTE JUNCO DE LA VEGA,25.64260974,-100.2776411
F A MONTERREY OTE LAREDO,25.70495265,-100.34712
F A MONTERREY OTE LAS AMERICAS,25.64173629,-100.2683017
F A MONTERREY OTE LAS BRISAS,25.61791272,-100.2795936
F A MONTERREY OTE LAS TORRES,25.61964481,-100.2836253
F A MONTERREY OTE LOS ANGELES,25.65272994,-100.375037
F A MONTERREY OTE MADERO,25.68500883,-100.3218066
F A MONTERREY OTE MISSOURI,25.65903989,-100.356308
F A MONTERREY OTE OBISPADO,25.67032675,-100.3398809
F A MONTERREY OTE PLAZA FIESTA,25.65048254,-100.3396756
F A MONTERREY OTE PLAZA LOS LEONES,25.7052021,-100.3696741
F A MONTERREY OTE RÍO DE LA PLATA,25.65472383,-100.3830997
F A MONTERREY OTE ROBERTO GARZA SADA,25.63744325,-100.3777608
F A MONTERREY OTE SAN PEDRO,25.66136757,-100.3685104
F A MONTERREY OTE SANTA CATARINA,25.67438354,-100.4540129
F A MONTERREY OTE SUCHIATE,25.65257997,-100.3790458
F A MONTERREY PTE ADANA LINCOLN,25.72800038,-100.3685354
F A MONTERREY PTE ARAGON,25.75752221,-100.2964802
F A MONTERREY PTE ARTURO B. DE LA GARZA,25.75757048,-100.2866956
F A MONTERREY PTE AZTLAN,25.74064795,-100.3534946
F A MONTERREY PTE BARRAGAN,25.74652173,-100.3106835
F A MONTERREY PTE CAMINO REAL,25.76925335,-100.3684315
F A MONTERREY PTE CHAPULTEPEC,25.66656526,-100.2970576
F A MONTERREY PTE CIRCUNVALACION,25.69667662,-100.2123329
F A MONTERREY PTE CUMBRES ELITE,25.73511725,-100.3985794
F A MONTERREY PTE FRAY BARTOLOME,25.74505295,-100.3064205
F A MONTERREY PTE LA SILLA,25.66195853,-100.25162
F A MONTERREY PTE LAS FLORES,25.71754192,-100.2361356
F A MONTERREY PTE LOPEZ MATEOS,25.71880338,-100.2660642
F A MONTERREY PTE METRO TAPIA,25.76060594,-100.2949358
F A MONTERREY PTE MIGUEL ALEMAN,25.68960991,-100.2544593
F A MONTERREY PTE MOLINETE II,25.66069877,-100.1505524
F A MONTERREY PTE OLIVO,25.70356252,-100.2851672
F A MONTERREY PTE PUERTA DE HIERRO,25.76590145,-100.4120899
F A MONTERREY PTE RAUL SALINAS,25.78101939,-100.3187014
F A MONTERREY PTE RODRIGO GOMEZ,25.71845814,-100.3423257
F A MONTERREY PTE ROMULO GARZA,25.7247318,-100.2177584
F A MONTERREY PTE RUIZ CORTINEZ,25.70342395,-100.261578
F A MONTERREY PTE SAN JOSE,25.71888022,-100.3651368
F A MONTERREY PTE SENDERO,25.77048197,-100.2666416
F A MONTERREY PTE SOLIDARIDAD,25.77472343,-100.3873003
F A MONTERREY PTE TAURO,25.70617622,-100.2306167
F A MONTERREY PTE UNIVERSIDAD,25.73774138,-100.3031601
F A PABLO LIVAS,25.66063736,-100.195307
F A PEDREGAL,25.63162654,-100.272189
F A PINO SUAREZ,25.67052473,-100.3198862
F A PLUS SUCHIATE,25.65582732,-100.3641546
F A REVOLUCION EURO,25.62993733,-100.2726259
F A SUCURSAL VIEJO ROBLE,25.76847567,-100.2828112
F A VASCONCELOS PONIENTE,25.66106862,-100.3990681
FA APODACA,25.75835768,-100.1717821
FA BARRAGAN BIRMINGHAM,25.71998736,-100.2424153
FA CORREGIDORA,25.65970024,-100.3776378
FA GARCIA RODRIGUEZ,24.86542377,-99.56961462
FA LAS GALIAS,25.71250459,-100.2599302
FA LINARES,24.86045642,-99.56864526
FA MONTEMORELOS,25.18943865,-99.83653453
FA PLAZA ALLENDE,25.2825849,-100.0275115
FA PLAZA SAN JERONIMO,25.72989222,-100.3961407
FA PUNTO PONIENTE,25.66623812,-100.276902
FA UMA,25.66250111,-100.3688966
FAMARI MINISUPER Y FARMACIA,25.66179488,-100.1709426
FARLAM FARMACIA,26.50207922,-100.1762109
FARMA CRUZ,26.50601126,-100.2060038
FARMA EXPRESS,25.69301674,-100.496632
FARMA FIRST,25.72087202,-100.3450714
FARMA FIRST,25.66632519,-100.1879816
FARMA FRIST,25.73178002,-100.2728116
FARMA OFERTAS,25.66092286,-100.3171151
FARMA OFERTAS,25.75908886,-100.3688286
FARMA PRONTO,23.67409302,-100.1787034
FARMAACIA REGIOMONTANA,25.71264956,-100.2109736
FARMABELL,25.02800141,-100.5519691
FARMACEUTICA AURUM,25.75603651,-100.2524514
FARMACIA,25.7793374,-100.3882311
FARMACIA,25.77016786,-100.3659193
FARMACIA,25.84485927,-100.4012707
FARMACIA,25.68220161,-100.4075805
FARMACIA,25.62360156,-100.1747645
FARMACIA,24.09996827,-99.81687056
FARMACIA,25.75689616,-100.3581401
FARMACIA,23.66518401,-100.1845951
FARMACIA,25.6856374,-100.344127
FARMACIA,25.68650549,-100.3192217
FARMACIA,25.72473414,-100.2177257
FARMACIA 109,25.76048844,-100.3908769
FARMACIA ABC DEL NORTE SA DE CV,25.74324844,-100.356511
FARMACIA ABI-ROS,25.74878568,-100.358791
FARMACIA ADVA,25.91604912,-100.1625556
FARMACIA ALAMEDA,25.28096301,-100.0205011
FARMACIA ALBA,25.677867,-100.2051014
FARMACIA ALE,23.97597846,-99.77075039
FARMACIA ALE,25.72874006,-100.3363336
FARMACIA ALLENDE,25.28194425,-100.0199
FARMACIA ALMA MASTER,25.65193656,-100.1983557
FARMACIA ANAHUAC,25.76436382,-100.2806915
FARMACIA ARBOLEDAS,25.60175791,-100.1530876
FARMACIA ASTROS,25.76759868,-100.4045724
FARMACIA BARRIO ESTRELLA,25.77035179,-100.4060012
FARMACIA BE AND LS,25.79099803,-100.4847171
FARMACIA BENAVIDES OFICINA CENTRAL,25.63813378,-100.3179295
FARMACIA BENAVIDES SA CV SUC CALIFORNIA,25.77195815,-100.3166082
FARMACIA BENAVIDES SUC ACUEDUCTO LA AURORA,25.76609656,-100.3231603
FARMACIA BENAVIDES SUC AZTLAN,25.73033006,-100.3459072
FARMACIA BENAVIDES SUC BARRAGÁN II,25.74097004,-100.3126139
FARMACIA BENAVIDES SUC CENTRIKA,25.70121766,-100.3099674
FARMACIA BENAVIDES SUC CENTRO MEDICO HIDALGO,25.67254807,-100.3484753
FARMACIA BENAVIDES SUC CITADEL,25.72490474,-100.2154709
FARMACIA BENAVIDES SUC CITADINA,25.79256603,-100.3310097
FARMACIA BENAVIDES SUC CUMBRES MADEIRA,25.75531277,-100.415859
FARMACIA BENAVIDES SUC DIEGO DIAZ,25.74572491,-100.26015
FARMACIA BENAVIDES SUC FRANCISCO DE QUEVEDO,25.73296294,-100.3154475
FARMACIA BENAVIDES SUC GARZA SADA,25.64684255,-100.2896808
FARMACIA BENAVIDES SUC GUADALUPE CENTRO,25.67962582,-100.2588684
FARMACIA BENAVIDES SUC INSURGENTES MONTERREY (PIRANDELO),25.68049408,-100.3630922
FARMACIA BENAVIDES SUC JUNCO DE LA VEGA,25.65401199,-100.290104
FARMACIA BENAVIDES SUC LAS TORRES ESCOBEDO,25.78606461,-100.3148309
FARMACIA BENAVIDES SUC METRO UNIDAD MODELO,25.74811721,-100.3611551
FARMACIA BENAVIDES SUC OMA T-B,25.77671996,-100.1145584
FARMACIA BENAVIDES SUC PASEO DE LAS PUENTES,25.74130381,-100.2853931
FARMACIA BENAVIDES SUC PASEO LA FE,25.71828742,-100.2176599
FARMACIA BENAVIDES SUC PEDRO INFANTE,25.73924067,-100.3952645
FARMACIA BENAVIDES SUC PLAZA BOREAL,25.69362174,-100.2414675
FARMACIA BENAVIDES SUC PLAZA COLIBRI,25.66687486,-100.2840174
FARMACIA BENAVIDES SUC PLAZA EO5,25.58212584,-100.0013984
FARMACIA BENAVIDES SUC PLAZA G3,25.65998025,-100.2820043
FARMACIA BENAVIDES SUC PLAZA LA FLORIDA,25.66232214,-100.2952285
FARMACIA BENAVIDES SUC PLAZA LA LUZ,25.59653714,-100.2521241
FARMACIA BENAVIDES SUC PLAZA ONCE 21,25.80358853,-100.3416186
FARMACIA BENAVIDES SUC PLAZA REAL CUMBRES,25.7577284,-100.4037185
FARMACIA BENAVIDES SUC PLAZA SIMON BOLIVAR,25.70503254,-100.342143
FARMACIA BENAVIDES SUC PUERTA DE HIERRO,25.74522302,-100.4218153
FARMACIA BENAVIDES SUC REAL DEL VALLE,25.67465165,-100.4698338
FARMACIA BENAVIDES SUC RIO PANUCO,25.6514327,-100.2991121
FARMACIA BENAVIDES SUC SAN NICOLAS LARRALDE,25.74723405,-100.2870699
FARMACIA BENAVIDES SUC SATELITE II,25.59706465,-100.263585
FARMACIA BENAVIDES SUC TORRE LATITUD,25.64711211,-100.3256937
FARMACIA BENAVIDES SUC TORRES,25.62139731,-100.2850601
FARMACIA BENAVIDES SUC VASCONCELOS MIRASIERRA,25.65724926,-100.3899691
FARMACIA BENAVIDES SUC VÍA CORDILLERA,25.65874718,-100.4398138
FARMACIA BENAVIDES SUC VILLA FRANCA,25.66895702,-100.2349093
FARMACIA BENAVIDES SUCURSAL CEL,25.68896297,-100.1452479
FARMACIA BENAVIDES SUCURSAL CLINICA ROMA,25.65780313,-100.2951313
FARMACIA BENAVIDES SUCURSAL CONSTITUYENTES,25.71368768,-100.2578644
FARMACIA BENAVIDES SUCURSAL METROPOLITANO,25.71478442,-100.2724465
FARMACIA BENAVIDES SUCURSAL MONTE FALCO,25.65440366,-100.402121
FARMACIA BENAVIDES SUCURSAL MUGUERZA,25.67158175,-100.3448845
FARMACIA BENAVIDES SUCURSAL OCA,25.66929012,-100.3200563
FARMACIA BENAVIDES SUCURSAL PLAZA CARDENAS,25.64941226,-100.330429
FARMACIA BENAVIDES SUCURSAL PLAZA GUADALUPE,25.67758923,-100.2595818
FARMACIA BENAVIDES SUCURSAL RESIDENCIAL SAN NICOLAS,25.75870391,-100.2647012
FARMACIA BENAVIDES SUCURSAL SABINAS,25.97478565,-100.4452181
FARMACIA BENAVIDES SUCURSAL SAN JERONIMO,25.6746018,-100.3578988
FARMACIA BENAVIDES SUCURSAL SAN NICOLAS,25.75371352,-100.2974001
FARMACIA BENAVIDES SUCURSAL VILLA DE GARCIA,25.80589406,-100.5878519
FARMACIA BETEL,25.78786427,-100.252621
FARMACIA BIELUD,25.67683628,-100.3524757
FARMACIA BIENESTAR,25.91613118,-100.181359
FARMACIA BLANCO,25.70315515,-100.2630414
FARMACIA BLOOM,25.66800341,-100.3492755
FARMACIA BOSQUES DE SAN MIGUEL,25.70629355,-100.1443913
FARMACIA BUENA SALUD,25.68395491,-100.0851714
FARMACIA CAMINO REAL,25.79399486,-100.3808307
FARMACIA CANTU,25.90586066,-99.40360042
FARMACIA CARRIZAL,25.98674739,-100.1478534
FARMACIA CASTILLO,23.97098464,-99.7719323
FARMACIA CASTILLO,25.74535686,-100.3422605
FARMACIA CASTILLO,23.67663288,-100.1883678
FARMACIA CASTILLO,24.1014822,-99.81742169
FARMACIA CIENEGA,25.96587744,-100.1714781
FARMACIA CIMA,25.20581649,-99.84661966
FARMACIA CINCO ESTRELLAS,25.70159578,-100.3373615
FARMACIA CLAUDIA,25.74906613,-100.3701335
FARMACIA COAHUILA,25.66353576,-100.1408754
FARMACIA COMUNITARIA PROASSE,25.76586066,-100.2891038
FARMACIA CON MINISUPER,25.78639589,-100.2593589
FARMACIA CON VENTA DE MEDICAMENTO SIMILARES,25.76927193,-100.2558223
FARMACIA COSMOPOLIS,25.81652711,-100.245499
FARMACIA CRISTO REY,23.67359647,-100.1775007
FARMACIA CRUZ,26.53012425,-100.4988631
FARMACIA CRUZ ROZA,25.755787,-100.2946577
FARMACIA CYNTHIA,25.66098922,-100.1917897
FARMACIA DAROX,25.66872796,-100.3500499
FARMACIA DAROX,25.66814265,-100.3502681
FARMACIA DAROX,25.66402985,-100.3814679
FARMACIA DAROX,25.66772031,-100.3525767
FARMACIA DAVID,25.77339618,-100.2497018
FARMACIA DAXIM,23.42325634,-100.1205462
FARMACIA DE ALTA ESPECIALIDAD CMA,25.66921243,-100.3529323
FARMACIA DE CENTRO MEDICO EL ROSARIO,25.70506358,-100.2670316
FARMACIA DE CENTRO MEDICO SABINAS,26.51154236,-100.1779352
FARMACIA DE CERRITO,25.84371418,-100.3958897
FARMACIA DE DIOS,27.02844838,-100.5081406
FARMACIA DE DIOS,25.68377171,-100.4173503
FARMACIA DE DIOS,27.03382742,-100.5030091
FARMACIA DE GENERICOS,25.66879114,-100.2670835
FARMACIA DE GENÉRICOS LAS FLORES,25.79942494,-100.6050614
FARMACIA DE GENERICOS SIMILARES,25.88864825,-100.124377
FARMACIA DE GENERICOS SIN NOMBRE,25.78999895,-100.2537577
FARMACIA DE GENERICOS Y SIMILARES,25.74690169,-100.2551441
FARMACIA DE GINEQUITO,25.67048293,-100.3407339
FARMACIA DE LA CRUZ,25.72223639,-100.1719842
FARMACIA DE LA FUENTE,23.97605627,-99.77218058
FARMACIA DE LA GARZA,25.96143,-100.2919139
FARMACIA DE LA PAZ CENTRO,23.67539775,-100.1825304
FARMACIA DE LA PIEL,25.67839022,-100.3261244
FARMACIA DE LA ROSA,25.69809748,-100.46544
FARMACIA DE LA ROSA,25.69032435,-100.2812707
FARMACIA DE LA SALUD,25.62623641,-100.180779
FARMACIA DE MEDICAMENTOS GENERICOS,25.7519246,-100.1101978
FARMACIA DE SAN JUDAS TADEO,25.65779451,-100.3151237
FARMACIA DEL AHORRO,25.7593042,-100.4022824
FARMACIA DEL AHORRO,25.79231531,-100.328781
FARMACIA DEL AHORRO,25.65880188,-100.3765982
FARMACIA DEL AHORRO,25.68393447,-100.2436042
FARMACIA DEL AHORRO SUC VALLE CONTRY,25.65242846,-100.2654919
FARMACIA DEL AHORRO SUC VALLE ORIENTE,25.63098949,-100.3011843
FARMACIA DEL AHORRO SUC. ALFONSO REYES,25.65582342,-100.406039
FARMACIA DEL AHORRO SUC. BARCELONA,25.73041144,-100.3968175
FARMACIA DEL AHORRO SUC. BONIFACIO SALINAS,25.70307687,-100.2398559
FARMACIA DEL AHORRO SUC. EL ROBLE,25.70495213,-100.347072
FARMACIA DEL AHORRO SUC. LOS PINOS,25.79435412,-100.3087455
FARMACIA DEL AHORRO SUC. PARQUE INDUSTRIAL,25.77976443,-100.2813917
FARMACIA DEL AHORRO SUCURSAL LA ENCOMIENDA,25.77919197,-100.2803742
FARMACIA DEL APOYO FAMIIAR,25.74484077,-100.3528264
FARMACIA DEL CENTRO,25.79399451,-99.17968977
FARMACIA DEL CENTRO,25.68321253,-100.3269513
FARMACIA DEL NORTE,25.29997273,-100.0311399
FARMACIA DEL PASEO,25.62416706,-100.2907367
FARMACIA DEL PUEBLO,24.10119246,-99.81765147
FARMACIA DEL PUEBLO,25.79504014,-99.18133993
FARMACIA DEL REAL,25.90370234,-100.1607264
FARMACIA DEL ROSARIO,25.65614851,-100.3873227
FARMACIA DEL SEGURO POPULAR,26.49590082,-100.1739231
FARMACIA DEL SOCORRO,27.24064859,-100.1318308
FARMACIA DEL VALLE,25.74919133,-100.230145
FARMACIA DENTAL REYNA,25.80218018,-100.6110795
FARMACIA DERMATOLOGICA CUMBRES,25.70493282,-100.3700885
FARMACIA DERMATOLOGICA SAN PEDRO,25.65940145,-100.3650211
FARMACIA DOCTOR AHORRO,23.67178785,-100.1827626
FARMACIA DOLORES,25.69779397,-100.3355421
FARMACIA DON BENITO,25.69604458,-99.62284339
FARMACIA DOROX,25.65809074,-100.3645123
FARMACIA DR ELIAS,25.78920706,-99.18289637
FARMACIA ECOBASIC,25.69295111,-100.4551767
FARMACIA ECONOMICA,25.6684556,-100.1042859
FARMACIA ECONOMICA BALCONES,25.71830581,-100.186895
FARMACIA ECONOMICA LINDAVISTA,25.69631924,-100.254872
FARMACIA ECONOMICA LOS ARBOLES,25.72199314,-100.2327841
FARMACIA EDER,25.69426543,-100.2327015
FARMACIA EL ANGEL,25.40779773,-100.1381547
FARMACIA EL BIENESTAR,25.7059259,-99.23598758
FARMACIA EL CARMEN,25.93889091,-100.3586092
FARMACIA EL DOCTORCITO,25.70610186,-99.23612721
FARMACIA EL ROBLE DE TU SALUD,25.63631456,-100.086796
FARMACIA ENCIANAS,25.79819132,-100.3114863
FARMACIA ERIKA,25.6894292,-100.2778144
FARMACIA ESTRADA,25.79526093,-100.3001724
FARMACIA EXPRES,25.79904851,-100.3219117
FARMACIA FAMAR,25.79662443,-100.4195332
FARMACIA FAMILIAR,25.96751567,-100.2879106
FARMACIA FAMILIAR,25.7809711,-100.3291367
FARMACIA FARMACOS SABINA,25.65987486,-100.3802646
FARMACIA FINA ESBELTA S.A. DE C.V.,25.75437475,-100.295124
FARMACIA FLORES,26.00409457,-100.5377378
FARMACIA FLORES,25.72917031,-100.1769349
FARMACIA FORTE,25.76400422,-100.2620169
FARMACIA G.I.,25.66953962,-100.2164136
FARMACIA GALAXIA,25.78761729,-100.251177
FARMACIA GALERIA DERMATOLOGICA,25.65213232,-100.3774359
FARMACIA GALLEGOS,25.66124731,-100.324554
FARMACIA GALLEGOS,25.66386835,-100.2217731
FARMACIA GARCIA,25.77924629,-100.3210528
FARMACIA GENERICA,25.93555442,-100.3603863
FARMACIA GENERICA,25.76500273,-100.2499162
FARMACIA GENERICOS,25.65440197,-100.3085589
FARMACIA GENERICOS,25.81939881,-100.4077002
FARMACIA GENERICOS Y DE PATENTE,25.76317239,-100.383265
FARMACIA GENERICOS Y SIMILARES,25.64162818,-100.1865151
FARMACIA GENESIS,25.61213513,-100.1449451
FARMACIA GENS,25.71300306,-100.2617947
FARMACIA GENS,25.70465642,-100.2466237
FARMACIA GI,25.76697594,-100.3843342
FARMACIA GI,25.58967422,-100.0049493
FARMACIA GI,25.79257689,-100.3181141
FARMACIA GI,25.37605279,-100.1124374
FARMACIA GI Y CONSULTORIO MEDICO,25.64065267,-100.3054827
FARMACIA GILDA,25.72780144,-100.2435847
FARMACIA GISA,25.73931265,-100.3786768
FARMACIA GOMEZ,25.75610528,-100.132942
FARMACIA GONZALEZ,25.63805396,-100.1870333
FARMACIA GRACIELA,25.70643539,-99.23712916
FARMACIA GREGORIO,25.78226241,-100.2966544
FARMACIA GUADALUPE,25.67932862,-100.2619281
FARMACIA GUADALUPE,25.75126356,-100.257907
FARMACIA GUADALUPE,26.00060029,-100.5260624
FARMACIA HERNANDEZ,25.66684374,-100.1383565
FARMACIA HOMEOPATICA DOCTOR FREEZE,25.69082401,-100.3553722
FARMACIA HUALAHUISES,24.88578062,-99.67418143
FARMACIA HUASTECA,25.66421288,-100.4529437
FARMACIA IDALIACK4,26.53437718,-100.5025729
FARMACIA IMPERIO,25.7033404,-100.4622362
FARMACIA ISTELEON,24.8252025,-100.0761487
FARMACIA JC PIEL,25.7407479,-100.3126921
FARMACIA JESÚS,25.74124861,-100.2704568
FARMACIA JIMENEZ,25.81550986,-100.3956956
FARMACIA JIZA,25.79753546,-100.4341849
FARMACIA JUAREZ,24.85940588,-99.56404321
FARMACIA KARLA,25.73314376,-100.1968852
FARMACIA LA ALIANZA,25.85777169,-100.3858485
FARMACIA LA COMERCIAL,25.66394526,-100.161358
FARMACIA LA COMERCIAL,25.68924386,-100.2874925
FARMACIA LA CONSTANCIA,25.75178636,-100.3608757
FARMACIA LA ENRAMADA,25.76620873,-100.257124
FARMACIA LA ESPERANZA,25.78365801,-100.4049995
FARMACIA LA FRANJA NARANJA,25.78339666,-100.3219209
FARMACIA LA GENEROSA,25.72042737,-100.3625196
FARMACIA LA GENEROSA,25.82127782,-100.1078005
FARMACIA LA GENEROSA,25.68091473,-100.4980609
FARMACIA LA GENEROSA,25.79145063,-100.3234825
FARMACIA LA GENEROSA,25.70108144,-100.1882477
FARMACIA LA GENEROSA,25.80137911,-100.3333068
FARMACIA LA NUEVA,25.79025908,-99.18200458
FARMACIA LA PAZ,25.69524978,-100.2218679
FARMACIA LA PAZ,25.74051908,-100.3021817
FARMACIA LA PAZ,25.65923501,-100.3692757
FARMACIA LA PAZ,25.68371699,-100.3180344
FARMACIA LA PAZ,25.65615519,-100.2929231
FARMACIA LA PAZ,25.68783961,-100.3507038
FARMACIA LA PAZ,25.69812999,-100.4610842
FARMACIA LA PAZ HOSPITAL,23.67752364,-100.1881018
FARMACIA LA SALUD,25.79926498,-100.394785
FARMACIA LA SALUD,25.69738701,-100.2061706
FARMACIA LA SALUD,25.72298113,-100.335626
FARMACIA LAS CRUZITAS,25.58868626,-100.2479236
FARMACIA LAS MARGARITAS,25.71186002,-100.1566229
FARMACIA LAS PALMAS,25.89407613,-100.1724916
FARMACIA LAS SABINAS,25.65977193,-100.1259225
FARMACIA LEON,23.97537423,-99.7733403
FARMACIA LEONES,25.71254256,-100.3783017
FARMACIA LEVY,25.18855836,-99.82844775
FARMACIA LIBERTAD,24.85872834,-99.56366186
FARMACIA LIGHT,25.73972503,-100.2705767
FARMACIA LIGHT SAN JUDAS TADEO,25.70777298,-100.3673366
FARMACIA LIGHT SANTA MARIA,25.6674298,-100.2265638
FARMACIA LILI,25.96046105,-100.1728265
FARMACIA LOS ANGELES,25.69505059,-100.2929447
FARMACIA LOS ANGELES,25.69361247,-100.3331651
FARMACIA LOS ANGELES Y CONSULTORIO,25.63761843,-100.1871008
FARMACIA LOS ARBOLES,25.72215706,-100.2329092
FARMACIA LOS DOCTORES,25.6692573,-100.3534373
FARMACIA LOS ENCINOS,25.82434884,-100.5913433
FARMACIA LOS PINOS,25.77575999,-100.2500262
FARMACIA LOURDES,25.60183666,-99.98243891
FARMACIA LR,25.80357773,-100.3895915
FARMACIA LUCY,25.78104565,-100.2923176
FARMACIA LULU,25.69972755,-100.16605
FARMACIA LUPITA,25.72362617,-100.2736752
FARMACIA LUPITA,25.62383459,-100.1691528
FARMACIA MANASTE,25.68054167,-100.1684471
FARMACIA MARCO,25.76976649,-100.3762702
FARMACIA MARGARITA,25.5827224,-100.235618
FARMACIA MARIA LUISA,25.67463267,-100.3364906
FARMACIA MARILY,26.50590361,-100.173493
FARMACIA MAS VIDA,25.79905144,-100.3781437
FARMACIA MEDI JAQUELINE IBARRA RAMIREZ,25.79069442,-100.2371838
FARMACIA MEDICA GENESIS,25.63735405,-100.0860459
FARMACIA MEDICA MD,25.67322303,-100.3489869
FARMACIA MEDICA ORTOPEDICA,23.67703549,-100.189435
FARMACIA MEDICA VITAL,25.80406573,-100.5673967
FARMACIA MEDICAL CENTER,25.74010562,-100.3532623
FARMACIA MEDICINA MONTERREY,25.93044704,-100.1836629
FARMACIA MEDICINAS MONTERREY,25.79235702,-100.333396
FARMACIA MEDICS,25.72808084,-100.241407
FARMACIA MEDISUR,25.63473553,-100.2879415
FARMACIA MEDIX LINARES,24.86082011,-99.57404787
FARMACIA MENDEZ,25.73241178,-100.3328043
FARMACIA MERALK,25.68021577,-100.4170463
FARMACIA MI FUTURO,25.69930959,-100.1682375
FARMACIA MILENIUM,25.79124412,-99.18136777
