Punto,Lat,Lon
ANESTESIA EN CIRUGIA NEUROLOGICA S.C.,19.29616029,-99.16120935
ANESTESIOLOGIA,19.29651334,-99.1605253
ANESTESIOLOGIA,19.29651334,-99.1605253
ANESTESIOLOGO,19.29651334,-99.1605253
ANEXO ORTOPEDIA,19.45427269,-99.19060458
ANGEL CUIDANDO TU PIEL,19.43600277,-99.17796286
ANGIOLOGIA,19.29651247,-99.16052699
ANIMAL DIAGNOSTIC CENTER,19.47210603,-99.12974056
ANTONIO SALGADO ABOGADO,19.49407512,-99.12732537
APARATOS AUDIVITOS,19.36167178,-99.1886677
APLICACION INYECCIONES Y HACEN CURARCIONES,19.48085527,-99.12476547
ARI ATENCION RESPIRATORIA INTEGRAL,19.29297351,-99.1601346
ARIS VISION INSTITUTE DE MEXICO,19.35079018,-99.18510674
ARKE ESTUDIOS CLINICOS,19.41653376,-99.17028169
ASESORIA DE  HABITOS SALUDABLES SI NOMBRE,19.40767245,-99.17036063
ASESORIAS NUTRICIONALES,19.43756083,-99.12434344
ASOCIACION DE PACIENTES REUMATICOS,19.33960033,-99.18492086
ASOCIACION DE REPRODUCCION TRATAMIENTO Y ESPECIALIDADES,19.43368795,-99.19094483
ASOCIACIÓN MEXICANA DE LA CRUZ BLANCA NEUTRAL IAP,19.34617865,-99.15126162
ASOCIACION PEDRIATRIA Y NEONATOLOGIA,19.3997348,-99.17303934
ATENCION ESPECIALIZADA A LA MUJER,19.35750232,-99.28307614
ATENCION ESPECIALIZADA PARA LA MUJER,19.39566676,-99.19357139
ATENCION MEDICA A LA INFERTILIDAD,19.3991208,-99.17085792
ATENCION MEDICA DOMICILIARIA,19.49937466,-99.12952385
ATENCIÓN MÉDICA ESPECIALIZADA,19.44837562,-99.16670292
ATENCION MEDICA ESPECIALIZADA GINECOLOGIA Y OBSTETRICIA,19.34978728,-99.07191717
ATENCIÓN MEDICA FAMILIAR,19.46335249,-99.12725782
ATENCION MEDICA MIXCOAC,19.37279283,-99.19687467
ATENCION NEUROLOGICA SC,19.42200269,-99.15671371
ATENCION NUTRICIONAL MEDFARMA,19.25190065,-99.16262042
ATENCION PEDIATRICA INTREGAL,19.35186002,-99.18619731
AUDIOLOGIA,19.43560549,-99.18978142
AUDIOLOGIA Y OTONEUROLOGIA,19.43799147,-99.19876515
AUREA,19.43119852,-99.18412951
AUXILIAR DEL CONSULTORIO 301,19.41839033,-99.15807261
AVANZA REHABILITACIÓN Y ELECTRODIÁGNOSTICOS,19.40440533,-99.16854773
BE- SKIN,19.40818177,-99.1670086
BEATYGIRL,19.40681128,-99.16791682
BEAUTY CENTER,19.37254286,-99.17848641
BEAUTY COSMETIC CENTER CIRUGIA PLASTICA Y RECONSTRUCTIVA A LASER Y TRATAMIENTOS ESTETICOS,19.35750232,-99.28307614
BEAUTY TWEKKNESS,19.40681128,-99.16791682
BELLA ESSENZA,19.43169932,-99.20210126
BELLA MEDIC,19.34991284,-99.22218146
BELLADONNA SPA Y CLINICA CLINICA,19.41658317,-99.15602534
BELLESANTE NUTRICION Y BIENESTAR,19.28957953,-99.1794218
BELLSILUET,19.40959452,-99.13656944
BIC CLINICA,19.39376341,-99.23950606
BIENESTA HEALTHADDICTION,19.37038946,-99.17450993
BIENESTAR EN ARMONIA,19.47320481,-99.12706138
BIENESTAR MEDICINA Y NUTRICION,19.40040432,-99.23306074
BIO THERAPEUTIC CENTER,19.3797156,-99.15591124
BIOLÓGICOS ESPECIALIZADOS,19.41802102,-99.16163261
BIOMAGNETISMO MÉDICO,10.25839375,-124.4455263
BIONEURAL,19.47974415,-99.15508246
BIONUT,19.47228254,-99.12336644
BIOS NOVA GRUPO MEDICO,19.37526739,-99.17351221
BIOTEC LAB,19.2931875,-99.2335733
BLOSO CLINICA DEMARTOLOGICA,19.4064652,-99.16782114
BODY BALANCE CLINICA DE NUTRICION Y METABOLISMO INTEGRAL,19.40663894,-99.16786918
BODY HEALTH CARE MASAJES PROFESIONALES,19.36598365,-99.15150936
BODY LINE LIZ,19.38587269,-99.1383964
BODY PERFORMANCE CENTER,19.33675518,-99.19862945
BODY WRAP SPA,19.30185638,-99.11315228
BOROBOYA Y ASOCIADOS,19.40400925,-99.24200084
BOSTON MEDICAL & AESTHETICS,19.38127568,-99.17697606
BUENOS HABITOS ALIMENTICIOS,19.30455324,-99.12644484
BUSINESS CENTER,19.37115449,-99.17298661
C SALUD T-II DOCTOR IGNACIO MORONES PRIETO,19.32883636,-99.27209187
C Y S CONNECTING YOURSELF,19.43592851,-99.18874031
C0NSULTORIO MEDICO,19.43473738,-99.14750421
C0NSULTORIO MEDICO,19.38234593,-99.24077844
C0NSULTORIO MEDICO SAN ANDRES,19.49890433,-99.19146233
CABECITAS LIMPIAS,19.48994105,-99.13191949
CALIDAD MEDICA AUDITIVA,19.394132,-99.16546199
CAM CENTRO DE ATENCION MEDICA,19.35681473,-99.29902761
CAMBIO NATURAL,19.37264157,-99.17567213
CAMILLE,19.43538508,-99.18864259
CAMM CENTRO DE APOYO MEDICO MOCTEZUMA,19.43317627,-99.10469341
CAMPAÑAS DE PREVENCION E INFORMACION MEDICA PREVITA,19.40586406,-99.16654299
CAPILAND,19.36743719,-99.179783
CARABELLI CONSULTORIO,19.40967731,-99.19067045
CARDIO FIT,19.43645866,-99.18965414
CARDIO RED,19.29129349,-99.16151981
CARDIOLOGIA,19.29651015,-99.16053148
CARDIOLOGIA,19.29651015,-99.16053148
CARDIOLOGIA,19.2978237,-99.16048174
CARDIOLOGIA,19.43774416,-99.19371754
CARDIOLOGÍA,19.2978237,-99.16048174
CARDIOLOGO,19.37063075,-99.19372766
CARDIOLOGO,19.3706309,-99.19372764
CARDIOLOGO 102,19.49407512,-99.12732537
CARDIOLOGO DR ENRIQUE MARTINEZ,19.39470638,-99.1725961
CARDIOMEDICA,19.3586184,-99.1320906
CAREL PHARMA,19.30683275,-99.15735876
CARITAS SALUD FAMILIAR Y COMUNITARIO IAP,19.43499839,-99.17647003
CASA DE MEDICINA TRADICIONAL ATYOLOTZIN,19.38988611,-99.11892775
CASA DE REPOSO ANGELA CONSULTORIO PARA TERAPIA OCUPACIONAL,19.32858881,-99.25418803
CASA DE SALUD,19.26913667,-99.2426837
CASA DE SALUD MESA LOS HORNOS,19.27354221,-99.18263623
CASA DE SALUD PLAN DE AYALA,19.2398479,-99.14770182
CASA DE SALUD TEXCALTENCO,19.27485899,-99.18744398
CASA DE SALUD VILLACOAPA,19.29183623,-99.12587194
CASA URIBE,19.46976845,-99.13956857
CASBOR,19.46362202,-99.16832452
CASBOR,19.46362741,-99.16836021
CASTILLEJOS BEDWELL Y ASOCIADOS,19.42200269,-99.15671371
CEDA E,19.40615555,-99.16710878
CEDOPEC,19.43084865,-99.21663143
CEM CENTRO DE ESPECIALIDAD MEDICA,19.52378818,-99.14784863
CEMUSA,19.48819122,-99.12560708
CENQUIDERM,19.29616029,-99.16120935
CENTRAL DE PIZZAS NARVARTE,19.40212283,-99.15076675
CENTRAL MEDICA PAOLA SC,19.30796363,-99.07435755
CENTRAL PEDIÁTRICA,19.34978728,-99.07191717
CENTRO  BALANCE,19.42061186,-99.21047109
CENTRO  DE ASMA,19.43565092,-99.1915891
CENTRO ANTIDIABETICO SANTIAGO,19.24727489,-99.12662084
CENTRO CARDIOLOGICO INTEGRAL,19.41302506,-99.17513368
CENTRO COMINITARIO MEDICINA GENERAL,19.26630147,-99.16671228
CENTRO COMUNITARIO,19.22559133,-99.20085323
CENTRO COMUNITARIO,19.26630147,-99.16671228
CENTRO COMUNITARIO COCOMI,19.33528844,-98.99700182
CENTRO COMUNITARIO DE ATENCION INTEGRAL PROGRESO,19.33488865,-99.04033718
CENTRO COMUNITARIO DE SALUD INTEGRAL CONSULTORIO MEDICO,19.32215594,-99.1136581
CENTRO COMUNITARIO DE SALUD MENTAL IZTAPALAPA,19.37774441,-99.06961372
CENTRO COMUNITARIO LAGUNILLA,19.4436413,-99.13686328
CENTRO COMUNITARIO MONZON,19.32103853,-99.07791966
CENTRO COMUNITARIO SANTOS FUNDADORES,19.33002313,-99.16285902
CENTRO COMUNITARIOCAFETALES OPTOMETRISTA,19.31027545,-99.10756788
CENTRO DE ADMINISTRACION DE SERVICIOS DE SALUD,19.36911562,-99.17976518
CENTRO DE APOYO PARA LA ATENCION INTEGRAL INSTITUTO NACIONAL DE CANCEROLOGIA,19.28919948,-99.16243914
CENTRO DE ASMA,19.43565092,-99.1915891
CENTRO DE ASMA Y ENFERMEDADES RESPIRATORIAS,19.3565397,-99.18438261
CENTRO DE ATENCION DE TRANSGENERO INTEGRAL,19.39357148,-99.177094
CENTRO DE ATENCION EN BARIATRIA INTEGRAL,19.39467346,-99.17343831
CENTRO DE ATENCION INTEGRAL Y DESARROLLO INFANTIL CEDEI,19.31271256,-99.16533807
CENTRO DE ATENCION MEDICA LEONARD,19.38934728,-99.11177711
CENTRO DE ATENCION VISUAL,19.33441341,-99.02545918
CENTRO DE BARRIO BARROS SIERRA,19.31741902,-99.24717116
CENTRO DE BIENESTAR SOCIAL ALVARO OBREGON,19.37422333,-99.03509627
CENTRO DE CAPACITACIÓN,19.3567989,-99.14620122
CENTRO DE CIRUGIA ESPECIAL DE MEXICO,19.42186683,-99.15731574
CENTRO DE CIRUGIA NASAL Y PLASTICA FACIAL,19.35098025,-99.16546485
CENTRO DE CIRUGIA PLASTICA,19.39149247,-99.17187465
CENTRO DE CONTINENCIA Y UROLOGIA INTEGRAL,19.42192178,-99.15707224
CENTRO DE CONTROL DE OBESIDAD VASCULAR Y ESTETICO,19.4164443,-99.15515273
CENTRO DE CUIDADOS MEDICOS,19.26462551,-99.13029055
CENTRO DE DESARROLLO DEL BUEN VIVIR,19.41812825,-99.16721608
CENTRO DE DETECCION DE CANCER CERVICO UTERINO Y ENFERMEDADES SEXUALES,19.46607099,-99.06058285
CENTRO DE DIAGNOSTICO,19.47074758,-99.18733321
CENTRO DE DIAGNOSTICO ANGELES UNIDAD REVOLUCION,19.34050412,-99.19146204
CENTRO DE DIAGNOSTICO DE IMAGEN CARDIOLOGIA,19.40719063,-99.16504923
CENTRO DE DIAGNÓSTICO GINECOLOGÍA Y OBSTETRICIA,19.28490925,-99.17561187
CENTRO DE DIAGNOTICO PULMONAR AVANZADO,19.40538731,-99.15973278
CENTRO DE EPILEPSIA,19.39144823,-99.17100317
CENTRO DE ESPECIALIDADES,19.29945393,-99.15101444
CENTRO DE ESPECIALIDADES EN MEDICINA,19.4066902,-99.16991402
CENTRO DE ESPECIALIDADES ESPECIALIDADES MEDICAS,19.28668443,-99.12598451
CENTRO DE ESPECIALIDADES MEDICA SUR,19.32622706,-99.16800126
CENTRO DE ESPECIALIDADES MEDICAS,19.32319719,-99.22320589
CENTRO DE ESPECIALIDADES MEDICAS,19.3831488,-99.13139295
CENTRO DE ESPECIALIDADES MEDICAS,19.34017063,-99.13706296
CENTRO DE ESPECIALIDADES MEDICAS,19.4215209,-99.15885589
CENTRO DE ESPECIALIDADES MEDICAS,19.29945393,-99.15101444
CENTRO DE ESPECIALIDADES MEDICAS,19.29945393,-99.15101444
CENTRO DE ESPECIALIDADES MEDICAS ACACIAS,19.3636001,-99.17591515
CENTRO DE FOMENTO A LA SALUD LOS REYES,19.33662529,-99.15378404
CENTRO DE FONIATRIA Y AUDIOLOGIA,19.36307622,-99.17930522
CENTRO DE INVESTIGACION BIOMEDICA Y FARMACEUTICA,19.38935661,-99.17165305
CENTRO DE INVESTIGACION Y DIAGNOSTICO EN GLAUCOMA,10.25839375,-124.4455263
CENTRO DE MEDICINA MATERNO FETAL,19.43675503,-99.21016294
CENTRO DE MEDICINA TRADICIONAL E INTEGRATIVA,19.39355059,-99.10012602
CENTRO DE MINIMA INVACION CEM AJUSCO,19.31229019,-99.22036175
CENTRO DE NUTRICION Y MEDICINA FUNCIONAL,19.43645866,-99.18965414
CENTRO DE ORIENTACIÓN PARA ALZHEIMER,19.3942219,-99.08068572
CENTRO DE OTORRINOLARINGOLOGIA INTEGRAL,19.43799147,-99.19876515
CENTRO DE OTORRINOLARINGOLOGÍA INTEGRAL,19.43703877,-99.19880795
CENTRO DE OTORRINOLARINGOLOGÍA INTEGRAL,19.43703877,-99.19880795
CENTRO DE PSICOLOGIA CLINICA,19.38771918,-99.16174001
CENTRO DE REHABILITACION AL PIE DIABETICO EN MEXICO,19.3424374,-99.07087691
CENTRO DE REHABILITACION FISICA SAN JUDAS TADEO,19.31313438,-99.16600699
CENTRO DE RIÑON Y VIAS URINARIAS,19.43388925,-99.19084539
CENTRO DE SALID T I I I XOCHIMILCO,19.26493275,-99.10400428
CENTRO DE SALIUD T-I I I JALALPA EL GRANDE,19.37192295,-99.23879599
CENTRO DE SALUD,19.20314622,-99.04657178
CENTRO DE SALUD,19.28528571,-99.20777408
CENTRO DE SALUD,19.37412164,-99.02951882
CENTRO DE SALUD,19.36259335,-99.00945229
CENTRO DE SALUD,19.36991786,-99.0474562
CENTRO DE SALUD,19.29813223,-99.22307794
CENTRO DE SALUD,19.33267422,-99.17765838
CENTRO DE SALUD,19.27128438,-99.22338477
CENTRO DE SALUD,19.35681729,-99.29724901
CENTRO DE SALUD,19.31007466,-99.07046242
CENTRO DE SALUD,19.47516257,-99.14968409
CENTRO DE SALUD,19.32593631,-99.16487514
CENTRO DE SALUD,19.43054688,-99.06073541
CENTRO DE SALUD,19.37535168,-99.2834776
CENTRO DE SALUD  COMUNITARIO T1 HERON PROAL,19.35942238,-99.23139752
CENTRO DE SALUD  DOCTOR GALO SOBERÓN Y PARRA,19.47199242,-99.17956705
CENTRO DE SALUD 23 DE ABRIL,19.48185347,-99.21563961
CENTRO DE SALUD AJUSCO T II,19.3195416,-99.16056562
CENTRO DE SALUD APATLACO,19.37964538,-99.11708748
CENTRO DE SALUD ATANASIO GARZA RÍOS,19.41814482,-99.14749636
CENTRO DE SALUD AVE REAL,19.36166747,-99.23855153
CENTRO DE SALUD BEATRIZ VELASCO DE ALEMAN,19.4452852,-99.11210978
CENTRO DE SALUD BOSQUES DEL PEDREGAL,19.27378765,-99.23699162
CENTRO DE SALUD CAMPESTRE POTRERO,19.33134245,-98.97863806
CENTRO DE SALUD CARMEN SERDAN,19.32035946,-99.10868029
CENTRO DE SALUD CASTILLO GRANDE,19.5382402,-99.13873843
CENTRO DE SALUD COMUNITARIA,19.32196601,-99.15316214
CENTRO DE SALUD COMUNITARIA TIPO 1 UNIDAD MEDICA,19.19594401,-99.12235419
CENTRO DE SALUD COMUNITARIO 3 SANTIAGO ACAHUALTEPEC,19.34543063,-99.00944565
CENTRO DE SALUD COMUNITARIO T1 ARBOLEDAS DE CUAUTEPEC,19.5609496,-99.1247423
CENTRO DE SALUD COMUNITARIO T1 TLALPEXCO,19.5463958,-99.1248752
CENTRO DE SALUD COMUNITARIO TII SAN MIGUEL TOPILEJO,19.20329054,-99.14684744
CENTRO DE SALUD CUCHILLA PANTITLAN,19.4213844,-99.06239523
CENTRO DE SALUD DE GDF SAN JOSE ACULCO,19.37313484,-99.10099495
CENTRO DE SALUD DE SAN PABLO OZTOTEPEC,19.18760407,-99.07304044
CENTRO DE SALUD DIANA LAURA,19.56184113,-99.14414222
CENTRO DE SALUD DOCTOR DAVID FRAGOSO LIZALDE,19.26552528,-99.16086859
CENTRO DE SALUD DOCTOR GUILLERMO ROMAN Y CARRILLO,19.31294385,-99.06608241
CENTRO DE SALUD DOCTOR JOSE CASTRO VILLAGRANA,19.2932734,-99.16661531
CENTRO DE SALUD DOCTOR JUAN DUQUE DE ESTRADA,19.4282647,-99.09694504
CENTRO DE SALUD DOCTOR LUIS MAZZOTTI GALINDO,19.41365792,-99.05869595
CENTRO DE SALUD DOCTOR MANUEL ESCONTRIA,19.34251144,-99.19320887
CENTRO DE SALUD DOCTOR MANUEL GUTIERREZ ZAVALA,19.44223001,-99.17311204
CENTRO DE SALUD DOCTOR MANUEL PESQUEIRA,19.39419943,-99.07041847
CENTRO DE SALUD DOCTOR RAFAEL RAMIREZ SUAREZ,19.49291668,-99.14216008
CENTRO DE SALUD DOCTORA MARGARITA CHORNE Y SALAZAR,19.34068492,-99.1481422
CENTRO DE SALUD DR ANGEL BRIOSO VASCONCELOS,19.40911754,-99.18301353
CENTRO DE SALUD DR DOMINGO ORVAÑANOS,19.44421448,-99.13527754
CENTRO DE SALUD DR GALO SOBERÓN Y PARRA,19.47190085,-99.17948801
CENTRO DE SALUD DR MANUEL CARDENAS DE LA VEGA,19.48617248,-99.1130712
CENTRO DE SALUD DR MANUEL MARQUEZ ESCOBEDO,19.37100784,-99.21307058
CENTRO DE SALUD DR. RAFAEL CARRILLO,19.3604671,-99.0947477
CENTRO DE SALUD EXHACIENDA ESLAVA,19.29401566,-99.24330142
CENTRO DE SALUD GERARDO VARELA MARISCA,19.22088243,-99.20422732
CENTRO DE SALUD II DE IXNAHUALTONGO,19.4191485,-99.12602885
CENTRO DE SALUD II JOSE MARIA MORELOS Y PAVON,19.44534316,-99.121055
CENTRO DE SALUD IXCHEL,19.34827443,-98.99183848
CENTRO DE SALUD JARDINES DE LA PALMA T1,19.37098955,-99.28008848
CENTRO DE SALUD JOSE SOSAYA,19.39831547,-99.11869915
CENTRO DE SALUD JURISDICCION SANITARIA DE CUAJIMALPA,19.3567319,-99.29726835
CENTRO DE SALUD LA PASTORA,19.52378831,-99.13781013
CENTRO DE SALUD LAGO CARDIEL,19.4559725,-99.20258879
CENTRO DE SALUD LOMAS DE CUILOTEPEC,19.27022214,-99.23160466
CENTRO DE SALUD LOMAS DE PADIERNA,19.29121187,-99.22300623
CENTRO DE SALUD LOMAS DE SAN BERNABE,19.30294074,-99.26973315
CENTRO DE SALUD MAGDALENA PETLACALCO,19.23379867,-99.18013632
CENTRO DE SALUD MEMETLA,19.36090719,-99.28598833
CENTRO DE SALUD MEXICO ESPAÑA,19.4465163,-99.18152024
CENTRO DE SALUD MIGUEL HIDALGO,19.29119343,-99.04711883
CENTRO DE SALUD NARCISO BASSOLS,19.45395814,-99.05860171
CENTRO DE SALUD NARCISO BASSOLS TURNO VESPERTINO,19.4539831,-99.05853419
CENTRO DE SALUD NUEVA ATZACOALCO,19.49631501,-99.0862742
CENTRO DE SALUD OASIS,19.30976233,-99.25844553
CENTRO DE SALUD PALMATITLA,19.5527692,-99.13384553
CENTRO DE SALUD PEDREGAL DE SAN NICOLAS SUR,19.28343616,-99.23775942
CENTRO DE SALUD POLVORIN,19.40992851,-99.11521614
CENTRO DE SALUD PROVIDENCIA,19.48431669,-99.07243016
CENTRO DE SALUD REYNOSA,19.49219211,-99.18477216
CENTRO DE SALUD REYNOSA TAMAMULIPAS,19.49219211,-99.18477216
CENTRO DE SALUD ROSA TORRES,19.36887326,-99.28909746
CENTRO DE SALUD SAN ANDRES XICOTENCATL,19.37826583,-99.01494069
CENTRO DE SALUD SAN BARTOLOME XICOMULCO,19.2069802,-99.06831407
CENTRO DE SALUD SAN FRANCISCO TLALTENCO CENTRO DE SALUD SAN FRANCISCO TLALTENCO,19.29528059,-99.01410007
CENTRO DE SALUD SAN GREGORIO ATLAPULCO 3104,19.25662272,-99.06472488
CENTRO DE SALUD SAN JOSE,19.27622388,-98.99623417
CENTRO DE SALUD SAN LUIS TLAXIALTEMALCO,19.25576577,-99.04111369
CENTRO DE SALUD SAN MIGUEL TEOTONGO,19.34267056,-98.98981579
CENTRO DE SALUD SAN NICOLAS,19.2980814,-99.24354086
CENTRO DE SALUD SANTA  MARIA NATIVITAS,19.24663358,-99.09427541
CENTRO DE SALUD SANTA ANA,19.1729388,-98.99467901
CENTRO DE SALUD SANTA ANA,19.17289331,-98.99464665
CENTRO DE SALUD SANTA BARBARA,19.49580686,-99.17736043
CENTRO DE SALUD SANTA CATARINA,19.30803511,-98.96813845
CENTRO DE SALUD SANTA CATARINA,19.49049279,-99.17719802
CENTRO DE SALUD SANTA CECILIA,19.21589823,-99.09937625
CENTRO DE SALUD SANTA URSULA COAPA T-II,19.30887356,-99.15964343
CENTRO DE SALUD SANTIAGO AHUIZOTLA,19.47856387,-99.21200615
CENTRO DE SALUD T - I I I MIXCOAC,19.38120121,-99.18888346
CENTRO DE SALUD T 1 COMUNITARIO SANTA CRUZ XOCHITEPEC,19.25377445,-99.12963067
CENTRO DE SALUD T 1 MALACATES PONDEROSA,19.57463304,-99.13270292
CENTRO DE SALUD T 1 PEDREGAL DE SAN NICOLAS NORTE,19.28928498,-99.23812743
CENTRO DE SALUD T 2 ARENAL,19.46477713,-99.1485911
CENTRO DE SALUD T- 3 DR FRANCISCO J BALMIS,19.37621025,-99.13443745
CENTRO DE SALUD T 3 ESPECIALIZADO EN EL MANEJO DE LA DIABETES DR MANUEL GONZALEZ,19.45182641,-99.16889135
CENTRO DE SALUD T 3 PEDREGAL DE LAS AGUILAS,19.2722063,-99.17567038
CENTRO DE SALUD T 3 PORTALES,19.37493723,-99.14468396
CENTRO DE SALUD T I COCOYOTES,19.55030032,-99.1274451
CENTRO DE SALUD T I HONORATO LEAL,19.33436255,-99.05269809
CENTRO DE SALUD T I I I DR ANGEL DE LA GARZA BRITO,19.30558292,-99.25039676
CENTRO DE SALUD T I I I DR JOSE MARIA RODRIGUEZ,19.40394315,-99.13611092
CENTRO DE SALUD T I I I QUETZALCOATL,19.32759072,-99.04515729
CENTRO DE SALUD T II 25 DE JULIO,19.49570298,-99.08056095
CENTRO DE SALUD T II ACOPILCO,19.33359453,-99.32635789
CENTRO DE SALUD T II DE SAN SALVADOR CUAUHTENCO,19.19172879,-99.09185858
CENTRO DE SALUD T II GABRIEL HERNANDEZ,19.50673712,-99.10205969
CENTRO DE SALUD T II HORTENCIA,19.29721616,-99.22865415
CENTRO DE SALUD T II LA CASCADA,19.36913526,-99.2000347
CENTRO DE SALUD T II LOS OLIVOS 13 DE SEPTIEMBRE,19.29875541,-99.05696685
CENTRO DE SALUD T II SAN JUAN IXTAYOPAN,19.24306295,-98.99421513
CENTRO DE SALUD T. 3 SAN ANDRES TOMATLAN,19.32778922,-99.1035471
CENTRO DE SALUD T/II PRADERA,19.47883257,-99.07025145
CENTRO DE SALUD T1,19.28466817,-99.19577256
CENTRO DE SALUD T1 AMPLIACION CARACOL,19.42729218,-99.06535345
CENTRO DE SALUD T1 COMPOSITORES MEXICANOS,19.56656694,-99.13953798
CENTRO DE SALUD T1 EJIDOS DE HUIPULCO,19.28609393,-99.13383585
CENTRO DE SALUD T1 EJIDOS DE SANTA URSULA,19.30445137,-99.14351047
CENTRO DE SALUD T-1 HEROES DE PADIERNA,19.31519774,-99.22626974
CENTRO DE SALUD T-1 LA CIENEGA,19.33557466,-99.16884151
CENTRO DE SALUD T1 LAS PENAS,19.33942912,-99.05224589
CENTRO DE SALUD T-1 LOMAS DE CUAUTEPEC,19.5691259,-99.13426739
CENTRO DE SALUD T1 MARGARIRA MAZA DE JUAREZ,19.36822615,-99.07330241
CENTRO DE SALUD T1 NUEVA ATZACOALCO,19.50338462,-99.07937736
CENTRO DE SALUD T-1 PALO ALTO,19.38292484,-99.25528646
CENTRO DE SALUD T1 PARRES,19.13683816,-99.17503308
CENTRO DE SALUD T1 PRIMERO DE MAYO,19.30279623,-99.2378302
CENTRO DE SALUD T1 PUENTE COLORADO,19.3490118,-99.22968755
CENTRO DE SALUD T1 RENOVACION,19.43205695,-99.10943921
CENTRO DE SALUD T1 REVOLUCION PERTENECIENTE AL CENTRO DE SALUD BEATRIZ VELASCO DE ALEMAN,19.43619345,-99.10654313
CENTRO DE SALUD T1 SAN ANDRES AHUAYUCAN,19.22491177,-99.10817698
CENTRO DE SALUD T1 SAN JUAN DE ARAGON,19.46407902,-99.09347655
CENTRO DE SALUD T-1 SAN MIGUEL AMANTLA,19.47529547,-99.20431808
CENTRO DE SALUD T1 SAN PEDRO XALPA,19.48405766,-99.20979759
CENTRO DE SALUD T1 SANTA CATARINA,19.49063826,-99.17715088
CENTRO DE SALUD T1 SANTA INES,19.4926378,-99.18971619
CENTRO DE SALUD T-1 SANTO DOMINGO PONIENTE,19.31880306,-99.16996058
CENTRO DE SALUD T1 SEXTA SECCIÓN,19.46792547,-99.06858711
CENTRO DE SALUD T1 STA CRUZ MEYEHUALCO,19.34626178,-99.04444851
CENTRO DE SALUD T-1 TIERRA COLORADA,19.27143652,-99.24664142
CENTRO DE SALUD T1 TIERRA Y LIBERTAD,19.27074574,-99.23788688
CENTRO DE SALUD T1 XALPA,19.33205125,-99.01666447
CENTRO DE SALUD T1 ZOCALO,19.43284109,-99.13419779
CENTRO DE SALUD T-11GERTRUDIS SANCHEZ,19.46845008,-99.09987465
CENTRO DE SALUD T2 LA MALINCHE,19.45256245,-99.10172332
CENTRO DE SALUD T3,19.33703205,-99.12293152
CENTRO DE SALUD T3 CAMPAMENTO 2 DE OCTUBRE,19.3843075,-99.11758445
CENTRO DE SALUD T-3 CHINAMPAC DE JUAREZ,19.37486703,-99.0542817
CENTRO DE SALUD T3 CULTURA MAYA,19.27594586,-99.22184469
CENTRO DE SALUD T-3 DOCTOR GASTON MELON,19.22015789,-98.99586348
CENTRO DE SALUD T3 DOCTOR SALVADOR,19.32750673,-99.15141491
CENTRO DE SALUD T3 DR GUSTAVO A ROVIROSA PEREZ,19.31432742,-99.15028012
CENTRO DE SALUD T3 DR. GABRIEL GARZON COSSA,19.45661634,-99.10965596
CENTRO DE SALUD T3 MINAS DE CRISTO,19.38145171,-99.20070759
CENTRO DE SALUD T3 ROMERO RUBIO,19.44415285,-99.09024882
CENTRO DE SALUD T-3 SOLEDAD OROZCO DE AVILA CAMACHO,19.45882821,-99.13355359
