Establecimiento,Lat,Lon
D Y B,19.43435792,-99.12754517
DASAYUNADOR HGC,19.42361998,-99.063332
DE FARMACIA,19.34295254,-99.02812263
DEL CARMEN FARMACIAS,19.34445071,-99.06610261
DERMA CARE FARMACIA,19.38714222,-99.24785032
DERMAGIS,19.40366448,-99.16576171
DIFAC,19.41333382,-99.17885831
DIMHOS ONLY,19.29396318,-99.07130723
DIPHARMA,19.46308849,-99.17007488
DIPHARMA GROUP DRUGS,19.37053493,-99.07493752
DISPENSARIO MEDICO CARITAS,19.32185671,-99.10768914
DISPENSARIO MEDICO SIN NOMBRE,19.21813332,-99.08427806
DISTRIBUCION DE FACTOR DE TRANSFERENCIA,19.41397236,-99.16487603
DISTRIBUIDOR DE PRODUCTOS DE ACUPUNTURA,19.42097855,-99.17137049
DISTRIBUIDORA DE MATERIAS PRIMAS LUGUBE,19.42381228,-99.12129748
DISTRIBUIDORA FARMACÉUTICA SANA SANA,19.42808477,-99.13502895
DISTRIBUIDORA NABI,19.45465088,-99.15893546
DISTRIBUIDORA PALMER,19.40075374,-99.16064011
DISTRIBUIDORA SAN MIGUEL,19.20325161,-99.13807026
DISTRIBUIDORA Y COMERCIALIZADORA HUREKA SA DE CV,19.48057735,-99.20816011
DISTRIBUIDORA Y COMERCIALIZADORA UREKA  FARMACIAS GI,19.49448954,-99.17857377
DIVA FARMACEUTICA,19.52043271,-99.16111602
DOMEGAN,19.49990146,-99.12554812
DR. AHORRO AJUSCO 1,19.32090304,-99.15953306
DR. AHORRO AV. TOLUCA 1,19.34018539,-99.20077475
DR. AHORRO AVENIDA 8 1,19.41315443,-99.09191607
DR. AHORRO COLEGIO MILITAR,19.45011217,-99.17223657
DR. AHORRO CORUÑA,19.40110579,-99.13298039
DR. AHORRO CUITLAHUAC,19.47214501,-99.14204481
DR. AHORRO EL ARENAL 1,19.42939483,-99.05802085
DR. AHORRO EL ARENAL 2,19.42385308,-99.0656353
DR. AHORRO EL ROSAL,19.34476352,-99.0674488
DR. AHORRO HUIPULCO,19.29741368,-99.15156233
DR. AHORRO JALISCO,19.40753136,-99.18451106
DR. AHORRO LA TURBA,19.28939403,-99.05560246
DR. AHORRO LA VIGA,19.35814344,-99.1216728
DR. AHORRO LOPEZ,19.42987589,-99.14255375
DR. AHORRO MOCTEZUMA,19.42872873,-99.10527085
DR. AHORRO MOTOLINIA,19.43337865,-99.13725541
DR. AHORRO PROHOGAR,19.47597413,-99.15428585
DR. AHORRO PURISIMA 1,19.35417054,-99.07509051
DR. AHORRO RUIZ CORTINES,19.32248768,-99.1462134
DR. AHORRO SAN FELIPE,19.49319822,-99.07743167
DR. AHORRO SANTA FE N1,19.38189841,-99.23936776
DR. AHORRO TLAHUAC 1,19.26704009,-99.00478186
DR. AHORRO TULYEHUALCO,19.25577618,-99.01327229
DR. AHORRO XOCHIMILCO 1,19.26234535,-99.10326775
DR. FARMA,19.49459271,-99.07892938
DRAGÓN SUPPLEMENTES SAN COSME,19.44062415,-99.16075422
DROGUERIA EL FENIX DEL NORTE,19.44830631,-99.18973144
DROGUERIA EL IMPERIO,19.3373371,-99.09262742
DROGUERIA SAN ISIDRO,19.41726723,-99.15076434
DROGUERIA Y FARMACIA EL GLOBO,19.33585135,-99.14167311
DULSER DEPÓSITO DENTAL,19.38411256,-99.0362755
ECO FARMA,19.2910941,-99.03624776
ECO FARMACIA,19.34503987,-99.01422464
ECO FARMACIA GI,19.218318,-99.20392517
ECO FARMAS SIGEN,19.30487749,-99.26886487
ECO. FARMACIA GI,19.36326403,-99.10150688
ECOFARM FARMACIA,19.56044426,-99.1251589
ECOFARMA,19.26046864,-99.10271022
ECOFARMA,19.33283091,-99.04275769
ECOFARMACIA,19.33462985,-98.99930261
ECOFARMACIA,19.23260148,-99.17935638
ECOFARMACIAS,19.33523518,-99.05528173
ECOFARMACIAS,19.32836417,-99.05392235
ECOFARMACIAS,19.35686662,-99.11364445
ECONO FARMA,19.39395371,-99.07621898
ECONO FARMA,19.30209897,-99.11896942
ECONO FARMAS,19.38725345,-99.06787276
ECONOFARMA,19.2686731,-99.16033437
ECONOFARMA,19.31106665,-99.10451944
ECONOFARMA,19.47832387,-99.21560972
ECONO-FARMA,19.50848034,-99.19721592
ECONOFARMA TLATELOLCO,19.45624949,-99.1482582
ECONOFARMAS 20 00,19.36960329,-99.07176962
ECONOFARMAS DOS MIL,19.39384595,-99.06546762
ECONOMIFARMAS,19.42722535,-99.09663435
ECOPHARMA,19.33047212,-99.16525186
ECOPHARMA,19.32553428,-99.16171569
EF EQUILIBRIO FARMACEUTICO SA DE CV,19.24720072,-99.08115902
EF EQUILIBRIO FARMACEUTICO SA DE CV,19.37634219,-99.09468187
EF EQUILIBRIO FARMACEUTICO SA DE CV,19.37651492,-99.09467677
EF EQUILIBRIO FARMACEUTICO SA DE CV,19.29658286,-99.03546411
EKOMEDIC,19.46729159,-99.07976932
EL ANGEL DE LA SALUD,19.26013378,-99.09144862
EL TREBOL,19.39858682,-99.06283766
EMPATIA Y CALIDAD EN SERVICIOS MEDICOS,19.27860151,-99.22473264
ESPECIALIDADES FARMACOMEDICAS EQC,19.41085759,-99.06777564
ESSENTIAL NUTRITION,19.44223228,-99.14079224
ETERNITY PHARMA,19.423422,-99.11422964
EURODRUG LABORATORIES DE MEXICO,19.41576476,-99.16439364
F A APATLALCO,19.38075392,-99.11040727
F A ESTRELLA ERRANTE,19.31810655,-99.12994263
F A INSURGENTES NAPOLES,19.42553311,-99.15260741
F A METROPOLITAN VASCO DE QUIROGA,19.38327992,-99.2345888
F A METROPOLITANA 20 DE NOVIEMBRE,19.41991471,-99.14056427
F A METROPOLITANA AGUASCALIENTES,19.40855201,-99.16751583
F A METROPOLITANA AZCAPOTZALCO,19.47965174,-99.18677403
F A METROPOLITANA BUCARELI,19.43272571,-99.15073
F A METROPOLITANA CHURUBUSCO,19.39204823,-99.09904328
F A METROPOLITANA CLAVERIA,19.46512438,-99.18054772
F A METROPOLITANA CUITLAHUAC,19.45760715,-99.17980925
F A METROPOLITANA EJE CENTRAL,19.43855955,-99.14004874
F A METROPOLITANA EUGENIA,19.38521995,-99.15750175
F A METROPOLITANA FELIX CUEVAS,19.37228712,-99.17181732
F A METROPOLITANA FRAY SERVANDO,19.42266885,-99.12286348
F A METROPOLITANA GABRIEL MANCERA,19.4010877,-99.16106802
F A METROPOLITANA HORACIO,19.43357511,-99.18965463
F A METROPOLITANA HOSPITAL GENERAL,19.41408045,-99.15305402
F A METROPOLITANA LOPE DE VEGA,19.43350523,-99.18723983
F A METROPOLITANA LOPEZ,19.43294012,-99.14165858
F A METROPOLITANA MATIAS ROMERO,19.38147609,-99.17182985
F A METROPOLITANA NARVARTE,19.37493645,-99.15423338
F A METROPOLITANA NIZA,19.42713862,-99.16262219
F A METROPOLITANA NUEVO LEON,19.40342098,-99.17136266
F A METROPOLITANA OBSERVATORIO,19.40235674,-99.20069153
F A METROPOLITANA PILARES,19.37595969,-99.15818272
F A METROPOLITANA PORTALES,19.3717398,-99.14270879
F A METROPOLITANA REVOLUCION,19.40712228,-99.18462217
F A METROPOLITANA RUBEN DARIO,19.43048394,-99.1808104
F A METROPOLITANA SANTA CRUZ,19.3418436,-99.04622917
F A METROPOLITANA SCOP,19.39120846,-99.15163431
F A METROPOLITANA SIGLO XXI,19.40598922,-99.15541691
F A METROPOLITANA SONORA,19.41440546,-99.16883118
F A METROPOLITANA STA MARTHA,19.35303783,-99.01385126
F A METROPOLITANA URUGUAY,19.429237,-99.12931797
F A METROPOLITANA VALLADOLID,19.41842329,-99.1678182
F A METROPOLITANA VARSOVIA,19.42578804,-99.16877894
F A METROPOLITANA VERTIZ,19.36891242,-99.15554365
F A METROPOLITANA VIADUCTO,19.40061094,-99.13719895
F A METROPOLITANA XOLA,19.39591943,-99.15954205
"F A METROPOLITANA, PUENTE DE ALVARADO",19.43953832,-99.15558542
F A MEXICALTZINGO,19.35438397,-99.15235903
F A MEXICO NORTE GUADALUPE,19.47646134,-99.12029415
F A MEXICO NORTE LINDAVISTA,19.49003849,-99.13343089
"F A MEXICO NORTE, SOTELO",19.45665306,-99.21502914
F A MEXICO SUR AGUAYO,19.35054297,-99.16313746
F A MEXICO SUR AVENIDA MEXICO,19.31006901,-99.23028626
F A MEXICO SUR AZTECAS,19.32040659,-99.16215459
F A MEXICO SUR BARRANCA,19.35743185,-99.18433895
F A MEXICO SUR CALZADA DEL HUESO,19.30715465,-99.13253503
F A MEXICO SUR CAMINO REAL,19.32176198,-99.13910994
F A MEXICO SUR CAMPESTRE,19.34025734,-99.13222742
F A MEXICO SUR CONTRERAS,19.32177894,-99.22173951
F A MEXICO SUR COPILCO,19.33605071,-99.17785817
F A MEXICO SUR DESIERTO,19.34177655,-99.22909422
F A MEXICO SUR GANADEROS,19.34975437,-99.11124082
F A MEXICO SUR GENERAL ANAYA,19.35323191,-99.14475346
F A MEXICO SUR HUIPULCO,19.29241206,-99.15931497
F A MEXICO SUR INGLATERRA,19.34432235,-99.14949695
F A MEXICO SUR JUAREZ,19.37180809,-99.18832872
F A MEXICO SUR LA JOYA TLALPAN,19.28131335,-99.16547791
F A MEXICO SUR LAS AGUILAS,19.36533592,-99.20217312
F A MEXICO SUR LEONES,19.36102849,-99.19706003
F A MEXICO SUR LORETO,19.33769652,-99.19635477
F A MEXICO SUR MADRID,19.35648963,-99.16905831
F A MEXICO SUR MIGUEL A QUEVEDO,19.34530985,-99.17102065
F A MEXICO SUR MIRAMONTES,19.31308486,-99.12435183
F A MEXICO SUR MIXCOAC,19.37075388,-99.18718369
F A MEXICO SUR NECAXA,19.29814291,-99.13950907
F A MEXICO SUR OLIVAR DE LOS PADRES,19.34079222,-99.20969458
F A MEXICO SUR PANAMERICANA,19.30358512,-99.17780891
F A MEXICO SUR PEÑA POBRE,19.29400242,-99.18150057
F A MEXICO SUR PICACHO,19.28580589,-99.21864782
F A MEXICO SUR PLAN SEXENAL,19.26435239,-99.11791913
F A MEXICO SUR SAN ANGEL,19.34434252,-99.18879802
F A MEXICO SUR SAN FERNANDO,19.29512426,-99.17941225
F A MEXICO SUR SAN JERONIMO,19.32605626,-99.22384078
F A MEXICO SUR SAN PEDRO MARTIR,19.26726071,-99.17094374
F A MEXICO SUR SANTA ANA,19.3296226,-99.12617912
F A MEXICO SUR SANTA TERESA,19.30736069,-99.21356497
F A MEXICO SUR SOFIA,19.35775165,-99.18979949
F A MEXICO SUR TAXQUEÑA,19.34026334,-99.13712149
F A MEXICO SUR TLAHUAC,19.32212585,-99.09660701
F A MEXICO SUR TREN LIGERO,19.25904535,-99.10636175
F A MEXICO SUR VAQUERITOS,19.28184968,-99.12433255
F A MEXICO SUR XOCHIMILCO,19.26401386,-99.10644454
"F A MÉXICO SUR, ACOXPA",19.29840143,-99.12525829
"F A MEXICO SUR, ARENAL",19.28064032,-99.13904098
"F A MEXICO SUR, EL CAMINERO",19.29404629,-99.18138343
F A PERIFERICO ORIENTE,19.33524208,-99.0635409
F A PLAZA CHURUBUSCO,19.38211355,-99.10145111
F A SUCURSAL SANTA LUCIA,19.34860512,-99.22872977
F A TRABAJADORAS SOCIALES,19.36900632,-99.10106849
FA 22 DE DICIEMBRE,19.36109065,-99.08410351
FA ALTAVISTA,19.34903776,-99.18708546
FA ANTONIO BEJAR,19.39747507,-99.07252683
FA BASILICA,19.41340988,-99.06253901
FA CALLE 4,19.29382259,-99.18027571
FA CENTENARIO,19.38343349,-99.06694142
FA CLEMENTE NORTE,19.36563225,-99.19556336
FA DIVISION DEL NORTE,19.32166577,-99.13908845
FA ERMITA ACATITLA,19.45193251,-99.20095671
FA FLORENCIA,19.48438873,-99.11908768
FA HECTOR VICTORIA,19.3733044,-99.2849669
FA LA HABANA,19.26629498,-98.99922337
FA LEO,19.35486179,-99.2157277
FA LUIS BARRAGAN,19.36282563,-99.26717195
FA MARIO PANI,19.35774952,-99.18979975
FA MEZQUITAL,19.37334472,-99.28503
FA PELICANO,19.47888492,-99.1069286
FA SAN BORJA,19.3851287,-99.1675666
FA SUR 12,19.47450139,-99.18225897
FA TARASQUILLO,19.35745468,-99.18985177
FA VALLE SUR,19.37593867,-99.16162307
FADERMEX,19.4059024,-99.16575462
FAEMACIA GYS,19.33672568,-99.00918347
FALAGO ATITLAN,19.33361388,-99.14593433
FAMACIA DANIELA,19.32809911,-99.09795912
FAMACIA DE GENERICOS Y SIMILARES,19.38400335,-99.08696977
FAMACIA FARMA G,19.39439692,-99.20353307
FAMACIA GEORGETE,19.35741065,-99.05648277
FAMACIA LA DOSIS,19.31290585,-99.08975206
FAMACIA PATY,19.31155325,-99.04412653
FAMACIA PHARMA CLINIK,19.30525478,-99.25155932
FAMACIA SAN DIEGO,19.40456142,-99.0804683
FAMACIA SAN LORENZO,19.32839035,-99.32750561
FAMACIA SAN MIGUEL,19.34578537,-99.03083978
FAMACIAS MEDIFAM,19.4900403,-99.18347353
FAMACIAS SIMILARES,19.4478894,-99.17134643
FAMITIENDA,19.35695012,-99.2361622
FAMMACIAS INTEGRALES BIENSTAR,19.46681793,-99.08577114
FAND H SOLUTIONS,19.4345136,-99.17106846
FAPHARMA CLUB,19.29924996,-99.06670891
FAR5MACIA Y REGALOS ZEN-MARGOT,19.45309489,-99.06738497
FARAMACIA GENERICOS SIN NOMBRE,19.23351988,-99.09523289
FARAMACIA GENERICS FS,19.24267664,-99.11167572
FARAMCIA SIN NOMBRE,19.56797012,-99.13014239
FARCIA ABIGAIL,19.27114873,-99.2233358
FARCIA ANGIE,19.35411189,-99.09491972
FARCIA FARMATODO,19.42396154,-99.1662109
FARCIA GEI,19.2492094,-99.12283821
FAREMICIA LA SALUDF,19.48886928,-99.09960778
FARMA 2 0 0 0,19.50223597,-99.1286342
FARMA 24,19.4793526,-99.20006742
FARMA AGIAM,19.4849554,-99.1956023
FARMA AHORRO,19.30663826,-99.23224528
FARMA AHORRO MARTIN CARRERA,19.48672838,-99.10782993
FARMA AHORRO SAN MATEO,19.23515429,-99.1184354
FARMA ALIVIO,19.45798618,-99.20909076
FARMA AMIGOS,19.22781597,-99.19817394
FARMA AMOR,19.44342054,-99.09836865
FARMA AMOR,19.44353237,-99.09880007
FARMA ANDRO FARMACIA Y CONSULTORIO,19.22580894,-98.96461064
FARMA ANGELES,19.29822286,-99.03445819
FARMA B Y L,19.2856244,-99.11949537
FARMA BODEGA,19.39218491,-99.07509893
FARMA BUENO,19.23289907,-99.00390356
FARMA CIEL,19.36287752,-99.09951305
FARMA CITY,19.357442,-99.18386329
FARMA CLIK,19.30504879,-99.23588644
FARMA CLUB,19.36981926,-99.14132936
FARMA COSMETIC,19.4895877,-99.12789334
FARMA CTM,19.30765465,-99.10865691
FARMA DE GENERICOS,19.27597921,-99.24075622
FARMA DE GENERICOS,19.19669279,-99.1457301
FARMA DELTA,19.39340152,-99.19141034
FARMA DENT,19.24336884,-98.99805519
FARMA DENTAL,19.37400944,-99.06752601
FARMA ESPERANZA,19.26326282,-99.10569203
FARMA FE FARMACIA,19.25544623,-99.05846852
FARMA FE ZARAGOZA,19.34849956,-98.99533771
FARMA FLASH,19.38259622,-99.26743598
FARMA G,19.18889105,-99.01918355
FARMA GEN,19.44826293,-99.14024263
FARMA GENERICOS,19.45744023,-99.17813361
FARMA GENERICOS,19.32844637,-99.28490505
FARMA GI,19.35261907,-98.99602615
FARMA GRIS,19.29325276,-99.15816712
FARMA GRIS,19.29148283,-99.15496321
FARMA HOGAR,19.37432663,-99.12831708
FARMA HOGAR,19.36492623,-99.11224537
FARMA LAB SERVICIOS MEDICOS,19.49629664,-99.14695363
FARMA LIFE,19.52344592,-99.17058349
FARMA MART,19.43304004,-99.09293579
FARMA MED MEDICAMENTOS Y SIMILARES,19.32652042,-99.14693126
FARMA MIA,19.37547167,-99.28357132
FARMA NURSE,19.54524231,-99.12680563
FARMA PLAZA,19.33225812,-99.17064286
FARMA PLAZA,19.39829686,-99.14781426
FARMA PLUS,19.38791643,-99.24664055
FARMA PRONTO,19.30573134,-99.25081637
FARMA PRONTO DIANA,19.29137425,-99.03635437
FARMA PRONTO SAN MARTIN,19.31117735,-99.24494063
FARMA PRONTO SANTA FE,19.37471128,-99.25273691
FARMA PRONTO SUCURSAL POTRERO,19.32895662,-98.97453348
FARMA PROTECT,19.29937708,-99.1653543
FARMA REGS,19.22925645,-99.20602632
FARMA SALUD,19.41780985,-99.11651677
FARMA SALUD INTEGRAL,19.31199577,-99.24596748
FARMA SANA,19.34746124,-99.03096965
FARMA SANA SANA,19.37898844,-99.09391228
FARMA SANA SANA,19.4785599,-99.08412716
FARMA SERVICIO,19.31775342,-99.09607826
FARMA SI,19.55559764,-99.13320086
FARMA SI,19.33814949,-99.0592078
FARMA SI,19.51634579,-99.13683075
FARMA SI,19.54620057,-99.1361112
FARMA SUPER,19.25182055,-99.1055907
FARMA TODO LA RAZA,19.46764841,-99.14404865
FARMA UNICA,19.43416558,-99.18800573
FARMA VIDA,19.20765516,-99.06713539
FARMA VISION,19.50581362,-99.09577472
FARMA VITA,19.30449151,-99.25446994
FARMA YOIS,19.31040299,-99.26233162
FARMA.KOS,19.36530414,-99.11404981
FARMAACIA CRISTO MEDICO,19.34930062,-99.10115379
FARMAAMIGO,19.37226791,-99.2872221
FARMAAZUL,19.29990675,-99.17683748
FARMABARROTES LAVAQUITA,19.51640314,-99.13499746
FARMABEL,19.52875139,-99.14326525
FARMABODEGA,19.28680404,-99.06033507
FARMACA DE SIMILARES,19.49399578,-99.13194616
FARMACA SAN JOSE,19.32113811,-99.07899177
FARMACAM,19.32172889,-99.24257869
FARMACAM,19.33015707,-99.24913082
FARMACAMBAY,19.35611413,-99.06550422
FARMACEBS,19.31987315,-99.15212235
FARMACED,19.38472063,-99.06325731
FARMACENTER,19.3372239,-99.01585337
FARMACENTER,19.33678594,-99.01034393
FARMACENTER,19.37898637,-99.09376556
FARMACEUTICA ALMA,19.41832756,-99.12218173
FARMACEUTICA MEDICA ERA,19.52641424,-99.17206836
FARMACEUTICOS MAYPO,19.41416108,-99.15257704
FARMACÉUTICOS VIDA SA DE CV,19.28841252,-99.18014477
FARMACI SAN JUDAS,19.44596816,-99.14662317
FARMACIA,19.33211735,-99.10062695
FARMACIA,19.44504352,-99.1452686
FARMACIA,19.51867249,-99.15147182
FARMACIA,19.3629865,-99.01550372
FARMACIA,19.53782865,-99.15033183
FARMACIA,19.47135938,-99.12688632
FARMACIA,19.2767778,-99.00505497
FARMACIA,19.40630686,-99.14240778
FARMACIA,19.36024503,-99.08927821
FARMACIA,19.33766604,-99.11917751
FARMACIA,19.35653791,-98.9971114
FARMACIA,19.38832466,-99.06675774
FARMACIA,19.44814541,-99.11959041
FARMACIA,19.44761462,-99.11364155
FARMACIA,19.27080176,-99.17850268
FARMACIA,19.35891852,-99.23044592
FARMACIA,19.38498673,-99.09380918
FARMACIA,19.37126164,-99.02857388
FARMACIA,19.384333,-99.10102232
FARMACIA,19.46020736,-99.12292893
FARMACIA,19.32329179,-99.2907626
FARMACIA,19.32309255,-99.04379058
FARMACIA,19.30702797,-99.15791129
FARMACIA,19.30132781,-99.14108865
FARMACIA,19.29260967,-99.07021777
FARMACIA,19.44527635,-99.19631349
FARMACIA,19.49240574,-99.19822048
FARMACIA,19.37864375,-99.09746599
FARMACIA,19.37653626,-99.0993154
FARMACIA,19.30581076,-99.07158128
FARMACIA,19.30670707,-99.07939774
FARMACIA,19.36739648,-99.11678274
FARMACIA,19.44299235,-99.1096781
FARMACIA,19.387441,-99.03317518
FARMACIA,19.33077038,-99.01992757
FARMACIA,19.33935447,-98.97811296
FARMACIA,19.33035059,-98.97395387
FARMACIA,19.32752942,-99.03962637
FARMACIA,19.34602488,-99.05640366
FARMACIA,19.3200358,-99.10862327
FARMACIA,19.3424783,-99.11859945
FARMACIA,19.31330085,-99.06999092
FARMACIA,19.30364863,-99.14233291
FARMACIA,19.31590418,-99.06028792
FARMACIA,19.3037375,-99.08546734
FARMACIA,19.30269704,-99.08131671
FARMACIA,19.23979141,-99.00476034
FARMACIA,19.37440519,-99.03601046
FARMACIA,19.37339527,-99.05584958
FARMACIA,19.47874112,-99.21754764
FARMACIA,19.49366055,-99.07603284
FARMACIA,19.2754795,-99.22170379
FARMACIA,19.27642089,-99.22187864
FARMACIA,19.34469767,-98.98391305
FARMACIA,19.33931231,-99.05058136
FARMACIA,19.40347117,-99.05977196
FARMACIA,19.37022537,-99.04976469
FARMACIA,19.49037329,-99.19713039
FARMACIA,19.27391022,-99.22642191
FARMACIA,19.31444554,-99.04175975
FARMACIA,19.462125,-99.16308899
FARMACIA,19.35073851,-99.0044946
FARMACIA,19.52048135,-99.16121369
FARMACIA,19.31618723,-99.10657456
FARMACIA,19.43853255,-99.20892246
