Establecimiento,Lat,Lon
DR. AHORRO GUADALAJARA 5,20.657792,-103.371329
DR. AHORRO GUADALAJARA 6,20.67416,-103.324217
DR. AHORRO GUADALAJARA 7,20.666967,-103.335216
DR. AHORRO LA BARCA,20.279336,-102.5485
DR. AHORRO OCOTLAN 2,20.347099,-102.77354
DR. AHORRO TLAQUEPAQUE 1,20.615264,-103.287078
DR. AHORRO TLAQUEPAQUE 2,20.608057,-103.376397
DR. AHORRO TONALA 1,20.624665,-103.241005
DR. AHORRO TONALA 2,20.631026,-103.26576
DROGUERIA AZTECA,20.728615,-103.368633
DROGUERIA COSMETICA SANTA CRUZ,20.623493,-103.405282
DROGUERIA FARMACIA OSSAR BENESTARE,20.683795,-103.369376
DROGUERIA SAN ANTONIO,20.63746,-103.307365
DROGUERIA XANAMENTE,20.651674,-103.442132
DROGUERÍA Y FARMACIA EL GLOBO,20.682684,-103.328311
DUO FARMACIA,20.703647,-103.688396
ECO FARM,19.680631,-103.249158
ECO FARMA,20.633321,-103.270771
ECOFARMACIA,20.685504,-103.346557
ECOFARMACIA,20.672531,-105.202978
EF EQUILIBRIO FARMACEUTICO SA DE CV,20.625776,-103.242084
EF EQUILIBRIO FARMACEUTICO SA DE CV,20.649391,-103.383076
EF EQUILIBRIO FARMACEUTICO SA DE CV,20.617147,-103.273153
EFARMA,21.834299,-103.779714
EL ARBOL,20.677367,-103.349302
EL BOTIQUIN,20.549662,-104.047334
EL BOTIQUIN DE LA PIEL,20.35269,-102.773333
EL BOTIQUIN DE LAPIEL,20.695992,-103.382971
EL PODER DE LA HERBOLARIA,19.701347,-103.464484
EL YERVERITO,20.653961,-103.303484
ELA SKIN DERMA,20.755332,-103.400212
ELECTROPAPER FARMACIA,20.685572,-103.345609
ENERGY FITNESS,20.660308,-103.281313
EQUIPO MEDICO Y FARMACIA PHARMAMEDIC,20.702533,-103.295975
ESTACIONAMIENTO DE FARMACIA VALERIANA,20.549422,-104.047961
ESTILO DE VIDA,20.673047,-103.386682
ESTRELLA DE JIROE,20.633129,-103.281451
EXPOMEDICA,20.683371,-103.354166
EXPOPHARMA,20.681119,-103.365604
F A BAMBOO,20.651289,-105.240498
F A CHARVASQUIS,20.679701,-103.384488
F A COPERNICO,20.63162,-103.424604
F A GAVIOTAS,20.638946,-105.221059
F A GUADALAJARA 7 COLINAS,20.69782,-103.33119
F A GUADALAJARA AGUSTIN YAÑEZ,20.672212,-103.38589
F A GUADALAJARA ALCALDE,20.712013,-103.345429
F A GUADALAJARA ANDARES,20.709404,-103.408072
F A GUADALAJARA BELISARIO DOMINGUEZ,20.676485,-103.329222
F A GUADALAJARA BELISARIO PUERTO,20.69517,-103.32256
F A GUADALAJARA CAMARENA,20.674947,-103.357489
F A GUADALAJARA EXPERIENCIA,20.714774,-103.341372
F A GUADALAJARA GARIBALDI,20.681265,-103.373633
F A GUADALAJARA GLORIETA OBRERO,20.698395,-103.293861
F A GUADALAJARA LAPIZLAZULLI,20.641324,-103.389898
F A GUADALAJARA MANUEL ACUÑA,20.684696,-103.380769
F A GUADALAJARA MERCADO BOLA,20.726809,-103.369092
F A GUADALAJARA NACIONES UNIDAS,20.687265,-103.4246
F A GUADALAJARA NARANJITOS,20.647731,-103.389837
F A GUADALAJARA NORMALISTAS,20.699645,-103.335647
F A GUADALAJARA PABLO CASALS,20.685084,-103.389306
F A GUADALAJARA PABLO NERUDA,20.697296,-103.379576
F A GUADALAJARA PRISCILIANO SANCHEZ,20.672859,-103.347634
F A GUADALAJARA SAGITARIO,20.63598,-103.415927
F A GUADALAJARA SANTA MARGARITA,20.714132,-103.341504
F A GUADALAJARA TABACHINES,20.740337,-103.363355
F A GUADALAJARA TEPEYAC,20.655514,-103.42263
F A GUADALAJARA TLAQUEPAQUE,20.600302,-103.258108
F A GUADALAJARA VALDEPEÑAS,20.746027,-103.398353
F A GUADALAJARA VALLARTA,20.685117,-103.442443
F A JALISCO ENCARNACIÓN HIDALGO,21.524427,-102.240213
F A LA RIOJA,20.613523,-103.428213
F A LAGOS,21.354907,-101.93207
F A LAGOS DE MORENO,21.358865,-101.929142
F A LOS FRAYLES,20.721202,-103.415769
F A MARIANO OTERO,20.639172,-103.418173
F A MIXTON,20.7178,-103.388246
F A PASEO DE LOS ARTISTAS,20.705303,-103.294949
F A PUERTO VALLARTA FLUVIAL,20.641194,-105.227304
F A PUERTO VALLARTA LA CUCHILLA,20.694778,-105.239819
F A RAFAEL SANZIO,20.673801,-103.430435
F A REAL A COLIMA,20.601324,-103.403677
F A REGINA,21.244792,-102.334897
F A UXMAL,20.706221,-103.32491
F A WASHINGTON,20.664193,-103.36854
FA ACUEDUCTO,20.707658,-103.405532
FA AVIACION VALLE REAL,20.64437,-103.287153
FA BUGAMBILIAS LOS PINOS,20.652919,-103.31364
FA CHARLES DICKENS,20.639911,-103.430892
FA CLOUTHIER,20.639186,-103.41815
FA FELIPE ANGELES,20.661975,-103.424032
FA LA MARINA,20.668688,-105.24875
FA LA PAZ,20.670029,-103.359419
FA LEGALIDAD,20.670139,-103.35949
FA OCOTLAN,20.62633,-103.385558
FA PUENTE EL PALOMAR,20.573142,-103.364142
FA ROBERTO CUELLAR,20.682648,-103.374655
FA SANTA ROSALIA,20.698442,-103.370065
FA SUCURSAL 3 DE MARZO,20.687503,-103.419715
FA TALA,20.648986,-103.701878
FA TERRANOVA,20.689314,-103.387116
FA TOLUQUILLA,20.573595,-103.363995
"FA, AVENIDA MÉXICO",20.677973,-103.404583
"FA, FRAY ANTONIO DE SEGOVIA",20.625498,-103.376664
FAMACIA AMOR Y SALUD,20.613788,-103.380744
FAMACIA MEDISSIM,20.617193,-105.230858
FAMACIA ROGEL,20.544967,-103.465007
FAMACIA SAN PEDRO,20.34139,-102.775968
FAMARCIA DE GENERICOS INTERCAMBIABLES,20.507609,-103.171437
FAMARCIA FARMA CLINICA,19.715421,-103.469347
FAMARCIA GUADALAJARA,20.709678,-103.310688
FARAMACIA SAN JOSE,20.356868,-102.772905
FARCIA DG,20.689874,-103.268125
FARCIA SAN FRANCISCO,20.706639,-102.345197
FARCIAS GI,20.765734,-103.439447
FARGOSA SA DE CV,20.506464,-103.238951
FARM CHAPALA,20.29781,-103.243367
FARMA ACCESIBLE,20.636144,-103.467284
FARMA AHORRO,20.301225,-103.196165
FARMA AHORRO,19.550556,-104.481079
FARMA AHORRO CHAPALA,20.293018,-103.191357
FARMA ALIVIO,20.604847,-103.259172
FARMA BASICOS,20.678837,-103.313424
FARMA CENTREV,20.494988,-103.359229
FARMA CLUB,20.575598,-103.313557
FARMA CONSULTORIO FUNDACION EVA GARCIA DE JOAQUIN,20.691657,-103.272316
FARMA CORONA,20.519253,-103.177452
FARMA CUBA CONSULTORIO,20.776136,-103.693637
FARMA DC GEN,20.473498,-103.445833
FARMA DESCUENTO DEL ANGEL,20.638713,-103.434806
FARMA EXPRESS,20.706048,-102.349696
FARMA EXPRESS,20.708952,-102.348771
FARMA FREE,20.624557,-103.399595
FARMA FREE FARMACIA SALUD,20.615087,-103.305993
FARMA GAL,20.575374,-103.330286
FARMA GENERIX,20.548729,-104.045034
FARMA GENESIS,20.622174,-103.251866
FARMA KLINIK,20.510699,-103.366227
FARMA LIFE,20.601263,-105.237642
FARMA LIFE AND HEALTH,20.515655,-103.398487
FARMA MAS,20.526309,-103.083597
FARMA MEDIC,20.799944,-103.499958
FARMA MEDIC PH,20.558507,-103.313209
FARMA MEDICA,19.67941,-103.463108
FARMA MEDIK,20.498068,-103.359487
FARMA MIA,20.629374,-103.330407
FARMA MUNDO,20.499905,-103.360492
FARMA MUNDO,19.482957,-104.641351
FARMA OFERTA,20.624972,-103.070006
FARMA OFERTAS,20.540248,-102.791764
FARMA OFERTAS,20.72842,-103.373569
FARMA PRO VIDE,20.65107,-103.278919
FARMA PRONTO,20.706286,-102.345243
FARMA PRONTO KARINA,20.631694,-103.26526
FARMA SALUD,20.467794,-103.292324
FARMA SALUD,20.689692,-103.347597
FARMAACIA MARIA ELENA,20.007548,-105.455968
FARMACCECIBLE,20.55867,-103.306733
FARMACCESIBLE,20.61808,-103.240029
FARMACENTER,20.353222,-102.771891
FARMACENTER,20.76557,-104.08095
FARMACENTRO,19.826876,-104.158069
FARMACENTRO,21.865254,-101.593385
FARMACEUTICOS VIDA SA DE CV,20.687446,-103.373511
FARMACI PATY,20.606998,-103.35063
FARMACIA,20.141785,-103.729746
FARMACIA,20.693037,-103.265188
FARMACIA,20.380208,-104.822767
FARMACIA,21.250911,-102.336392
FARMACIA,20.691664,-103.320556
FARMACIA,20.66254,-102.844073
FARMACIA,20.746804,-103.365021
FARMACIA,20.718012,-103.360482
FARMACIA,20.609739,-103.310757
FARMACIA,21.167538,-102.466544
FARMACIA,20.952579,-102.6676
FARMACIA,20.631163,-103.299118
FARMACIA,20.7229,-103.37299
FARMACIA,20.864869,-103.23999
FARMACIA,20.599735,-103.284002
FARMACIA,20.60926,-103.305243
FARMACIA,20.729221,-103.357217
FARMACIA,20.590627,-103.425595
FARMACIA,20.649546,-103.448488
FARMACIA,20.416736,-103.391843
FARMACIA,20.739779,-103.318131
FARMACIA,20.217713,-104.164056
FARMACIA,20.598796,-103.385179
FARMACIA,20.416858,-103.391647
FARMACIA,20.799305,-103.481181
FARMACIA,19.690537,-103.477664
FARMACIA,20.60253,-103.378306
FARMACIA,20.62998,-103.364644
FARMACIA,20.140569,-103.727729
FARMACIA,20.61015,-103.293592
FARMACIA,20.686197,-103.348613
FARMACIA,20.802652,-103.375906
FARMACIA,20.574594,-103.325306
FARMACIA,20.68675,-103.348228
FARMACIA,20.651729,-103.256542
FARMACIA,20.686392,-103.348735
FARMACIA,20.417652,-103.390193
FARMACIA,20.4816,-103.504074
FARMACIA,20.706859,-102.344922
FARMACIA,20.602677,-103.390969
FARMACIA,20.760636,-103.441997
FARMACIA,20.669804,-103.299965
FARMACIA,20.59776,-103.393118
FARMACIA,20.686202,-103.348532
FARMACIA,20.140569,-103.724527
FARMACIA,20.561976,-103.30821
FARMACIA,20.606646,-103.377414
FARMACIA,20.631858,-103.305299
FARMACIA,20.685667,-103.344167
FARMACIA,20.686853,-103.348698
FARMACIA,20.686453,-103.348739
FARMACIA,20.136371,-103.724873
FARMACIA,20.610767,-103.383512
FARMACIA,20.350556,-102.285813
FARMACIA,19.884369,-103.599393
FARMACIA,20.636591,-103.469548
FARMACIA,21.528273,-102.241659
FARMACIA,20.599351,-103.28803
FARMACIA,20.459993,-103.429549
FARMACIA,20.633214,-103.30026
FARMACIA,20.769153,-103.420701
FARMACIA,20.464292,-103.4336
FARMACIA,20.686796,-103.348526
FARMACIA,20.615493,-103.390542
FARMACIA,20.601068,-103.388442
FARMACIA,20.670609,-103.364664
FARMACIA,20.52993,-103.430656
FARMACIA,20.558792,-103.181477
FARMACIA,20.606954,-103.434931
FARMACIA,20.685772,-103.346191
FARMACIA,19.945622,-103.75794
FARMACIA,20.686793,-103.348693
FARMACIA,20.730533,-103.356431
FARMACIA,20.293353,-102.706613
FARMACIA,20.435829,-103.636405
FARMACIA,20.808822,-102.765443
FARMACIA,20.64876,-103.707353
FARMACIA,20.481825,-103.507591
FARMACIA,20.09149,-103.376365
FARMACIA,20.569213,-103.327347
FARMACIA,20.5879,-103.311448
FARMACIA,20.744971,-103.399173
FARMACIA,20.609577,-103.350913
FARMACIA,20.592688,-103.271483
FARMACIA,20.686754,-103.348172
FARMACIA,20.318761,-105.323513
FARMACIA,20.686157,-103.348649
FARMACIA,20.621291,-103.25883
FARMACIA,20.742842,-103.391019
FARMACIA,20.55914,-103.305759
FARMACIA,20.655405,-103.306417
FARMACIA,20.287281,-102.543564
FARMACIA,20.528174,-104.793781
FARMACIA,20.704037,-102.345309
FARMACIA,20.579156,-103.121274
FARMACIA,20.628636,-103.277557
FARMACIA,20.602996,-103.432331
FARMACIA,20.720218,-103.320351
FARMACIA,20.682843,-103.346997
FARMACIA,20.68548,-103.348599
FARMACIA,20.444445,-103.203175
FARMACIA,20.615309,-103.306032
FARMACIA,20.622128,-103.362994
FARMACIA,20.685797,-103.342548
FARMACIA   SIN NOMBRE,20.609271,-103.336738
FARMACIA  DE GENERICOS LA  VILLA,20.749084,-103.343089
FARMACIA  DERMATOLOGIA,20.67396,-103.384678
FARMACIA  GE,20.686419,-103.348667
FARMACIA  GI,20.680728,-103.272758
FARMACIA  GUTIERREZ,19.690111,-103.340163
FARMACIA  LA MEXICANA,20.618571,-103.452744
FARMACIA  LETY,20.275336,-104.238535
FARMACIA  MAS AHORRO,21.862362,-101.595535
FARMACIA  RIO,20.506862,-103.17162
"FARMACIA , PERFUMERIA Y PAPELERIA",20.548025,-103.46625
FARMACIA 12 DEDICIEMBRE,20.95218,-102.667974
FARMACIA 19 DE SEPTIEMBRE,20.597674,-102.563387
FARMACIA 21 DE MARZO,19.223415,-104.698704
FARMACIA 2513,21.864866,-101.594119
FARMACIA 2V,20.653414,-103.366673
FARMACIA 3 ANGELES,20.630273,-103.366009
FARMACIA 5 DE MAYO,20.230157,-103.56942
FARMACIA 8@ GENERICOS,20.665971,-103.311869
FARMACIA ABARROTES Y PERFUMERIA DENIS,20.718196,-103.345682
FARMACIA ABASOLO,20.275473,-102.54845
FARMACIA ABASOLO,20.282785,-102.551363
FARMACIA ABASOLO,20.353936,-102.774248
FARMACIA AC FARMACIAS,20.695705,-103.31818
FARMACIA AC FARMACIAS,20.708803,-103.314096
FARMACIA ACAPULCO,20.349416,-103.193661
FARMACIA ACATIC,20.776315,-102.909124
FARMACIA ACERO,20.62227,-103.271086
FARMACIA ACEVES,19.281625,-104.787927
FARMACIA ACOSTA,20.672399,-103.30679
FARMACIA ACTMED,20.618472,-103.362378
FARMACIA ADC,20.655473,-103.300715
FARMACIA ADC,20.665576,-103.291445
FARMACIA ADI,20.551543,-102.505993
FARMACIA ADMIRABL,20.5202,-103.177768
FARMACIA ADN,20.591682,-103.388888
FARMACIA ADRIANA,20.685278,-103.349531
FARMACIA ADRIS,21.438122,-102.575575
FARMACIA ADYS,20.659043,-103.310173
FARMACIA AG,20.744692,-103.424951
FARMACIA AG,20.720755,-103.295445
FARMACIA AGL,20.595599,-103.262935
FARMACIA AGUA BLANCA,20.603587,-103.432531
FARMACIA AGUA CALIENTE,19.353647,-104.896766
FARMACIA AGUILAS,22.35842,-103.211118
FARMACIA AGUIMAR,20.687114,-103.348785
FARMACIA AHORROS SIMILARES,20.648965,-103.44711
FARMACIA AHUACATLAN,20.289978,-103.193269
FARMACIA AHUACATLAN,20.705564,-102.350091
FARMACIA AHUEHUETES,20.620579,-103.389124
FARMACIA AIS,21.359624,-101.933559
FARMACIA ALEJANDRA,20.294083,-103.240475
FARMACIA ALEJANDRIA,20.991932,-101.992488
FARMACIA ALEPH,20.81213,-102.759407
FARMACIA ALEX,20.544822,-103.469381
FARMACIA ALEX,20.726523,-103.408418
FARMACIA ALEX,20.28282,-102.548662
FARMACIA ALEX,20.740189,-103.410176
FARMACIA ALEX,20.62773,-103.380001
FARMACIA ALEX,20.7963,-103.477095
FARMACIA ALEX,20.663629,-103.318849
FARMACIA ALEXA,20.627602,-103.364379
FARMACIA ALEXA,20.620119,-103.342299
FARMACIA ALEXIS,19.946652,-103.759552
FARMACIA ALFARO,20.736242,-103.334126
FARMACIA ALGIA,20.681414,-103.39347
FARMACIA AL-HOM,20.367585,-102.771187
FARMACIA ALI,20.690476,-103.286244
FARMACIA ALI,20.742226,-103.346174
FARMACIA ALI,20.686514,-103.348674
FARMACIA ALICIA,20.507269,-103.238408
FARMACIA ALICIA,20.721757,-103.353011
FARMACIA ALICIA,20.722702,-103.352895
FARMACIA ALICIA DEGOLLADO,20.158885,-103.044472
FARMACIA ALMA DELIA,20.394476,-103.14158
FARMACIA ALMAR,20.454512,-103.520506
FARMACIA ALMO,20.878319,-103.839845
FARMACIA ALONDRA,20.552498,-104.038227
FARMACIA ALPES,20.578147,-103.122333
FARMACIA ALPES,20.57742,-103.123593
FARMACIA ALPHA,20.288521,-102.546873
FARMACIA ALPHA,19.468427,-103.305895
FARMACIA ALRO,21.354635,-101.935435
FARMACIA ALTEÑA,20.789801,-102.771377
FARMACIA ALTIMCO,20.607481,-103.323747
FARMACIA ALTIMED,20.62469,-103.241822
FARMACIA ALTIMED,20.60729,-102.224505
FARMACIA ALTIMED,20.928715,-103.022044
FARMACIA ALTIMED,20.649124,-103.702617
FARMACIA ALTIMED DE JUANITO,20.607775,-102.218918
FARMACIA ALTIMED YOLI,20.648933,-103.701413
FARMACIA ALUET,20.546273,-104.045553
FARMACIA ALVA CENTRO MEDICO,21.891668,-101.649304
FARMACIA ALVAREZ,20.675776,-103.350019
FARMACIA ALVISA,20.676988,-103.294987
FARMACIA AMARANTO,20.665944,-103.251651
FARMACIA AMBARI,20.684299,-103.847509
FARMACIA AME S,20.689065,-103.269535
FARMACIA AMEDIC,20.882341,-103.833967
FARMACIA AMERICA,20.73755,-103.415078
FARMACIA AMEZAN,20.691736,-103.337251
FARMACIA AMIGABLE,20.749143,-103.371111
FARMACIA AMIGABLES,20.765486,-103.340291
FARMACIA AMISTAD,20.707911,-103.294412
FARMACIA AMOR Y SALUD,20.62517,-103.367132
FARMACIA AMORE,19.452462,-104.360817
FARMACIA AMPARITO,20.608934,-103.393215
FARMACIA ANA,19.787054,-103.971337
FARMACIA ANA MO,20.808499,-103.461239
FARMACIA ANAFRE D F,20.349342,-103.193493
FARMACIA ANAMA,20.638323,-103.319865
FARMACIA ANGEL DE LA SALUD,20.685929,-103.334364
FARMACIA ANGEL GABRIEL,20.344046,-102.756614
FARMACIA ANGELA,20.585469,-103.311525
FARMACIA ANGELES,20.653502,-103.362731
FARMACIA ANGELES,21.348138,-101.928176
FARMACIA ANGELES,19.821057,-104.152647
FARMACIA ANGELES,20.471182,-103.284172
FARMACIA ANGELES DE LA CRUZ,20.646613,-103.213149
FARMACIA ÁNGELES SUCURSAL GUADALAJARA,20.681117,-103.398819
FARMACIA ANGELITO,20.55979,-103.306244
FARMACIA ANGIE,20.59208,-103.275541
FARMACIA ANITA,20.687319,-103.267049
FARMACIA ANNIE,20.62451,-103.333622
FARMACIA ANTIMED SAN JUDAS TADEO,20.301572,-103.186788
FARMACIA APODACA,20.508805,-103.402445
FARMACIA ARACELI,20.687377,-103.273407
FARMACIA ARACELI,20.375084,-103.819364
FARMACIA ARAMARA,20.653892,-105.231531
FARMACIA ARCANGEL,20.632526,-103.392845
FARMACIA ARCANGEL ZADQUIEL,20.604945,-103.266665
FARMACIA ARCOS,20.739851,-103.409205
FARMACIA ARELLANO,21.684369,-103.812396
FARMACIA ARENALES,20.635104,-103.46687
FARMACIA ARIANA,19.792772,-103.473118
FARMACÍA ARIAS,19.227026,-104.705324
FARMACIA ARMY,20.740313,-103.363971
FARMACIA ARTEAGA,20.612257,-103.335651
FARMACIA ARYSANTA,20.641578,-103.419771
FARMACIA ASIS,20.622755,-103.371469
FARMACIA ASPEITA,20.218957,-104.164665
FARMACIA ASUNCION,20.734384,-103.394676
FARMACIA ATALIA REYES,20.298313,-102.538135
FARMACIA ATENGUILLO,20.414881,-104.493362
FARMACIA ATN GENERICOS,19.674311,-103.25503
FARMACIA ATOCHA,22.357282,-103.211873
FARMACIA ATOTONILCO,20.550218,-102.50978
FARMACIA AURORA,20.688929,-103.342778
FARMACIA AURORA,20.717305,-102.340518
FARMACIA AVE MARIA,20.745923,-103.365354
FARMACIA AVE MARIA,20.745197,-103.339758
FARMACIA AVENIDA,21.435552,-102.575349
FARMACIA AVENIDA,21.437341,-102.575205
FARMACIA AVIZA,19.223996,-104.704301
FARMACIA AVIZA,19.224597,-104.703461
FARMACIA AZALEAS,20.606176,-103.448192
FARMACIA AZTECA,20.625123,-103.061433
FARMACIA AZTLAN,20.614254,-103.274239
FARMACIA B Y J,20.623738,-103.362583
FARMACIA BACHILLER,20.706485,-103.293937
FARMACIA BALCONES DEL CUATRO,20.615224,-103.374982
FARMACIA BALLESTEROS,20.653903,-103.22851
FARMACIA BARRAGAN,20.534564,-103.427362
FARMACIA BARUCH,20.626508,-103.243438
FARMACIA BASILICA,21.245282,-102.333403
FARMACIA BECERRA,19.942576,-105.246867
FARMACIA BEDA,20.71886,-103.328913
FARMACIA BEL 4,20.635631,-103.416158
FARMACIA BELEN,20.670428,-103.253449
FARMACIA BELEN,20.382691,-102.925893
FARMACIA BELLA PICCOLINA,20.380254,-104.820822
FARMACIA BELLAVISTA,20.435251,-103.634144
FARMACIA BENAVIDES,20.62796,-103.320081
FARMACIA BENAVIDES,20.547947,-102.509706
FARMACIA BENAVIDES,20.67111,-103.363268
FARMACIA BENAVIDES,20.882202,-103.832464
FARMACIA BENAVIDES,20.639989,-105.23365
FARMACIA BENAVIDES SUC AV. LA PAZ,20.671152,-103.363372
FARMACIA BENAVIDES SUC INDEPENDENCIA,20.718385,-103.318702
FARMACIA BENAVIDES SUC METROPOLITANO GDL,20.670721,-103.435776
FARMACIA BENAVIDES SUC PARAISO EL COLLI,20.649404,-103.45049
FARMACIA BENAVIDES SUC PLAZA CARACOL,20.639595,-105.233395
FARMACIA BENAVIDES SUC TEQUILA,20.882216,-103.832477
FARMACIA BENAVIDES SUC TUITO,20.315627,-105.318992
FARMACIA BENAVIDES SUC. CENTRO CITY VALLARTA,20.655116,-105.23113
FARMACIA BENAVIDES SUC. OCOTLAN,20.347121,-102.77365
FARMACIA BENAVIDES SUC. PLAZA PELICANOS,20.633387,-105.230026
FARMACIA BENAVIDES SUC. URBI TONALA,20.666762,-103.215029
FARMACIA BERNADETTE,19.95779,-104.267665
FARMACIA BERTHA,20.650549,-103.700841
FARMACIA BETHESDA,20.671195,-103.285271
FARMACIA BETO,19.445849,-103.502922
FARMACIA BETTY,19.957499,-104.267703
FARMACIA BETZY,20.005072,-103.154659
FARMACIA BIENESTAR,20.621091,-103.354291
FARMACIA BIENESTAR,20.681087,-103.239066
FARMACIA BIOGEN MEDICAMENTOS,20.724101,-103.348589
FARMACIA BLANCA,20.285522,-103.430433
FARMACIA BLANCA,20.701504,-103.974462
FARMACIA BLANCA,20.687149,-103.263762
FARMACIA BLANQUITA,20.505838,-103.294193
FARMACIA BOLAÑOS,20.379361,-104.818789
